Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Profit_Margin_Percent,Average_Order_Value
CUST02755,Isha Gupta,9,22,164803.56,49965.98,30.32,18311.51
CUST02854,Rohan Mhaske,11,27,164791.75,33179.79,20.13,14981.07
CUST02273,Sneha Deshmukh,9,22,164776.71,36056.43,21.88,18308.52
CUST01063,Meera Patil,11,33,164602.8,48809.61,29.65,14963.89
CUST03527,Ananya Singh,15,38,164512.47,38500.3,23.4,10967.5
CUST01529,Aditya Patil,10,24,164501.78,37476.33,22.78,16450.18
CUST03051,Meera Singh,10,26,164480.02,43493.14,26.44,16448.0
CUST04407,Rahul Mhaske,9,17,164477.53,46751.33,28.42,18275.28
CUST03985,Meera Verma,13,32,164449.55,33749.43,20.52,12649.97
CUST03448,Sneha Deshmukh,13,26,164421.58,39002.36,23.72,12647.81
CUST02241,Amit Kumar,7,27,164420.81,44095.61,26.82,23488.69
CUST01368,Isha Sharma,9,23,164388.25,26830.63,16.32,18265.36
CUST04555,Aditya Singh,9,23,164233.82,40701.18,24.78,18248.2
CUST03117,Vivaan Gupta,8,21,164227.06,38001.07,23.14,20528.38
CUST00194,Rahul Deshmukh,12,32,164125.73,45292.85,27.6,13677.14
CUST03320,Rohan Gupta,9,20,164017.23,33784.62,20.6,18224.14
CUST03190,Arjun Nair,14,33,164015.47,48253.0,29.42,11715.39
CUST02263,Karan Patil,10,27,163948.69,45056.2,27.48,16394.87
CUST00058,Arjun Singh,9,17,163943.7,48794.51,29.76,18215.97
CUST05527,Arjun Mhaske,11,21,163906.66,38678.35,23.6,14900.61
CUST05411,Amit Sharma,12,28,163883.22,37852.22,23.1,13656.93
CUST00055,Aarav Nair,11,20,163881.1,40188.48,24.52,14898.28
CUST02930,Rohan Deshmukh,13,33,163864.04,35618.84,21.74,12604.93
CUST01000,Amit Singh,9,23,163818.69,42675.62,26.05,18202.08
CUST01091,Rohan Nair,8,20,163812.19,45119.08,27.54,20476.52
CUST04196,Ananya Joshi,10,18,163807.34,51892.17,31.68,16380.73
CUST01610,Arjun Kumar,12,29,163734.53,47177.05,28.81,13644.54
CUST03797,Rahul Mehta,14,27,163700.14,37080.04,22.65,11692.87
CUST05354,Ananya Mehta,15,28,163497.3,36690.23,22.44,10899.82
CUST01630,Priya Nair,12,21,163494.9,32383.41,19.81,13624.57
CUST01614,Neha Verma,11,25,163471.24,33849.86,20.71,14861.02
CUST03725,Meera Sharma,10,29,163432.4,37189.78,22.76,16343.24
CUST03710,Vivaan Shah,11,22,163432.38,45618.64,27.91,14857.49
CUST05500,Karan Mhaske,11,31,163343.04,34020.83,20.83,14849.37
CUST00336,Meera Nair,12,24,163317.7,35140.86,21.52,13609.81
CUST02314,Amit Mehta,14,22,163259.28,42151.68,25.82,11661.38
CUST04748,Sneha Deshmukh,12,19,163222.53,44328.29,27.16,13601.88
CUST01377,Rahul Mhaske,12,28,163211.79,46811.46,28.68,13600.98
CUST00634,Neha Shah,12,23,163137.68,35127.59,21.53,13594.81
CUST01778,Aarav Mehta,11,21,163107.19,51179.12,31.38,14827.93
CUST01134,Karan Singh,9,17,163087.1,40726.69,24.97,18120.79
CUST01976,Rohan Gupta,8,18,163068.99,30479.05,18.69,20383.62
CUST05519,Neha Sharma,13,20,163038.56,45115.36,27.67,12541.43
CUST02792,Rohan Gupta,12,21,162976.79,41190.79,25.27,13581.4
CUST02806,Vivaan Deshmukh,14,26,162964.45,36701.34,22.52,11640.32
CUST00391,Aarav Verma,6,18,162955.06,28608.97,17.56,27159.18
CUST00425,Arjun Verma,7,16,162904.96,27637.61,16.97,23272.14
CUST04743,Karan Singh,11,23,162893.06,36006.76,22.1,14808.46
CUST02294,Priya Mehta,7,21,162876.44,45588.16,27.99,23268.06
CUST05287,Meera Nair,14,24,162854.49,31263.09,19.2,11632.46
CUST05319,Pooja Verma,12,21,162817.66,34226.76,21.02,13568.14
CUST04738,Rahul Patil,9,26,162808.24,43693.25,26.84,18089.8
CUST02475,Sneha Mehta,6,15,162802.78,45491.71,27.94,27133.8
CUST04262,Isha Gupta,11,19,162800.37,32548.36,19.99,14800.03
CUST03806,Amit Sharma,9,26,162787.09,38691.66,23.77,18087.45
CUST03590,Vivaan Verma,11,22,162785.29,43645.21,26.81,14798.66
CUST00437,Aditya Singh,12,28,162759.95,31059.36,19.08,13563.33
CUST02324,Amit Deshmukh,12,24,162757.53,33322.78,20.47,13563.13
CUST00733,Priya Nair,10,24,162731.7,42800.35,26.3,16273.17
CUST01920,Aarav Patil,9,22,162699.13,47049.05,28.92,18077.68
CUST01262,Vivaan Kumar,10,19,162687.64,36242.88,22.28,16268.76
CUST01701,Meera Mehta,10,18,162676.26,44356.54,27.27,16267.63
CUST04079,Amit Singh,11,23,162664.91,35907.39,22.07,14787.72
CUST03970,Kavya Joshi,9,22,162639.64,28711.74,17.65,18071.07
CUST01041,Aditya Mehta,9,23,162603.86,39392.48,24.23,18067.1
CUST05355,Rahul Verma,10,24,162597.93,29280.95,18.01,16259.79
CUST02225,Rohan Gupta,10,23,162580.59,48755.18,29.99,16258.06
CUST00300,Rohan Mehta,11,23,162571.31,43253.19,26.61,14779.21
CUST04332,Aarav Mhaske,10,23,162564.24,40033.44,24.63,16256.42
CUST00304,Priya Joshi,12,33,162493.43,45204.91,27.82,13541.12
CUST04806,Neha Gupta,11,17,162491.75,45259.16,27.85,14771.98
CUST01219,Amit Sharma,17,31,162478.11,40031.94,24.64,9557.54
CUST05933,Neha Nair,10,20,162413.23,48524.55,29.88,16241.32
CUST02922,Kavya Nair,10,23,162407.26,42794.92,26.35,16240.73
CUST02798,Aarav Verma,10,20,162405.35,38502.07,23.71,16240.53
CUST02173,Isha Joshi,11,25,162355.77,35960.4,22.15,14759.62
CUST05111,Arjun Verma,11,22,162336.01,35046.8,21.59,14757.82
CUST05025,Pooja Nair,7,18,162233.3,39312.73,24.23,23176.19
CUST03980,Neha Deshmukh,13,22,162179.06,44419.38,27.39,12475.31
CUST04062,Rohan Sharma,10,21,162089.88,39959.65,24.65,16208.99
CUST05086,Karan Gupta,11,21,162014.17,37401.69,23.09,14728.56
CUST03707,Kavya Verma,8,19,161987.88,43768.21,27.02,20248.49
CUST05644,Meera Mhaske,6,22,161983.56,41449.81,25.59,26997.26
CUST01236,Arjun Kumar,12,26,161948.82,41757.14,25.78,13495.74
CUST01207,Karan Joshi,11,26,161899.58,30559.58,18.88,14718.14
CUST02770,Vivaan Mhaske,12,26,161844.6,29843.03,18.44,13487.05
CUST03441,Pooja Singh,12,31,161815.82,31768.47,19.63,13484.65
CUST01070,Sneha Kumar,8,17,161802.81,37637.31,23.26,20225.35
CUST05492,Pooja Sharma,14,28,161775.8,36688.87,22.68,11555.41
CUST05293,Pooja Nair,11,22,161771.74,37854.8,23.4,14706.52
CUST04911,Meera Mhaske,10,24,161752.19,40392.03,24.97,16175.22
CUST03298,Ananya Gupta,8,21,161740.37,33739.01,20.86,20217.55
CUST00649,Rohan Singh,10,20,161724.9,35265.9,21.81,16172.49
CUST05951,Karan Kumar,13,32,161685.22,46334.47,28.66,12437.32
CUST00160,Kavya Sharma,14,28,161623.29,35083.09,21.71,11544.52
CUST01010,Karan Joshi,9,18,161537.79,40254.15,24.92,17948.64
CUST02619,Kavya Patil,10,21,161533.96,33309.01,20.62,16153.4
CUST05223,Aditya Joshi,13,26,161529.94,36329.85,22.49,12425.38
CUST05370,Amit Kumar,9,30,161456.33,29411.58,18.22,17939.59
CUST01322,Aditya Singh,6,17,161408.19,33168.05,20.55,26901.37
CUST00892,Arjun Nair,8,21,161333.34,37714.72,23.38,20166.67
CUST02907,Priya Gupta,9,18,161309.11,40816.25,25.3,17923.23
CUST04225,Priya Verma,9,30,161197.6,39183.68,24.31,17910.84
CUST00502,Meera Deshmukh,9,23,161166.88,45939.0,28.5,17907.43
CUST03324,Karan Kumar,10,27,161163.63,37956.62,23.55,16116.36
CUST01515,Aditya Joshi,9,20,161142.44,45071.89,27.97,17904.72
CUST00811,Rohan Mehta,9,20,161061.88,31107.67,19.31,17895.76
CUST03169,Aarav Nair,13,36,161008.51,41083.94,25.52,12385.27
CUST01951,Vivaan Mhaske,12,23,160883.35,31477.33,19.57,13406.95
CUST05282,Neha Gupta,9,19,160854.25,37013.66,23.01,17872.69
CUST05865,Arjun Mhaske,9,24,160847.29,38820.15,24.13,17871.92
CUST04992,Rohan Shah,9,22,160808.28,31165.91,19.38,17867.59
CUST01300,Arjun Joshi,9,23,160794.04,44028.32,27.38,17866.0
CUST03838,Sneha Singh,10,21,160727.71,44902.6,27.94,16072.77
CUST01104,Rohan Joshi,9,22,160669.89,28920.75,18.0,17852.21
CUST03443,Priya Mehta,9,22,160658.87,46221.4,28.77,17850.99
CUST04976,Rohan Deshmukh,16,31,160614.81,29775.32,18.54,10038.43
CUST02086,Aditya Gupta,12,31,160584.5,41044.64,25.56,13382.04
CUST01828,Meera Mhaske,10,17,160478.23,26416.78,16.46,16047.82
CUST05679,Priya Singh,12,30,160392.56,40237.73,25.09,13366.05
CUST00092,Vivaan Verma,11,29,160347.7,36825.39,22.97,14577.06
CUST02484,Isha Singh,10,22,160335.65,34909.44,21.77,16033.56
CUST05066,Meera Mhaske,12,21,160335.3,35612.26,22.21,13361.27
CUST05986,Aditya Patil,10,21,160329.91,44403.72,27.7,16032.99
CUST02098,Rahul Patil,13,21,160323.67,46357.34,28.91,12332.59
CUST03800,Kavya Sharma,12,26,160302.13,39666.21,24.74,13358.51
CUST03525,Isha Singh,13,24,160186.79,50637.49,31.61,12322.06
CUST05853,Aditya Sharma,12,21,160174.97,37536.93,23.43,13347.91
CUST03567,Kavya Singh,9,16,160111.89,40849.2,25.51,17790.21
CUST00076,Rahul Deshmukh,9,22,160085.73,35145.65,21.95,17787.3
CUST02464,Kavya Gupta,9,28,160064.55,24896.3,15.55,17784.95
CUST02794,Isha Patil,15,36,160049.96,44826.84,28.01,10670.0
CUST05114,Ananya Mehta,12,22,160011.45,39815.69,24.88,13334.29
CUST01629,Arjun Gupta,4,14,159944.74,56267.92,35.18,39986.18
CUST03774,Vivaan Patil,12,24,159922.05,44109.36,27.58,13326.84
CUST03193,Vivaan Sharma,10,30,159779.01,36683.87,22.96,15977.9
CUST01761,Vivaan Deshmukh,13,28,159761.69,37480.46,23.46,12289.36
CUST05096,Sneha Mehta,10,19,159751.39,46254.98,28.95,15975.14
CUST00215,Isha Joshi,13,30,159688.01,35877.38,22.47,12283.69
CUST00514,Meera Nair,8,23,159659.36,35321.6,22.12,19957.42
CUST01721,Aarav Patil,12,28,159655.65,33010.07,20.68,13304.64
CUST02862,Aditya Joshi,13,26,159618.48,31989.16,20.04,12278.34
CUST01410,Aditya Nair,12,22,159545.95,41291.78,25.88,13295.5
CUST04136,Meera Mehta,10,26,159440.49,31012.46,19.45,15944.05
CUST00790,Isha Kumar,8,14,159427.54,38064.6,23.88,19928.44
CUST05233,Arjun Verma,12,25,159418.65,42397.34,26.59,13284.89
CUST03683,Neha Verma,11,23,159418.2,47013.54,29.49,14492.56
CUST02993,Aditya Sharma,15,21,159354.0,33852.33,21.24,10623.6
CUST05290,Pooja Kumar,11,24,159350.9,32056.37,20.12,14486.45
CUST05713,Aarav Kumar,12,34,159289.99,30698.34,19.27,13274.17
CUST01167,Arjun Kumar,5,15,159287.19,35176.46,22.08,31857.44
CUST04800,Vivaan Patil,8,19,159239.96,45151.39,28.35,19904.99
CUST00626,Isha Deshmukh,12,30,159183.16,43169.95,27.12,13265.26
CUST00185,Vivaan Patil,10,28,159132.72,31329.5,19.69,15913.27
CUST05526,Isha Mhaske,12,29,159125.69,44764.38,28.13,13260.47
CUST05568,Priya Verma,14,30,159070.94,42277.03,26.58,11362.21
CUST05621,Priya Patil,8,22,159042.94,38373.22,24.13,19880.37
CUST03877,Neha Nair,7,19,159036.4,27583.31,17.34,22719.49
CUST03014,Arjun Sharma,7,16,159024.41,34043.48,21.41,22717.77
CUST05044,Priya Joshi,7,14,159000.22,33187.49,20.87,22714.32
CUST00868,Kavya Sharma,4,13,158958.48,40091.01,25.22,39739.62
CUST04250,Karan Verma,13,22,158904.97,36170.26,22.76,12223.46
CUST04915,Vivaan Mhaske,16,31,158806.81,44128.16,27.79,9925.43
CUST01140,Karan Nair,14,30,158782.24,35994.28,22.67,11341.59
CUST01335,Meera Patil,9,20,158603.84,34480.28,21.74,17622.65
CUST00693,Karan Gupta,11,29,158547.78,49119.36,30.98,14413.43
CUST04950,Vivaan Patil,12,17,158542.81,39027.6,24.62,13211.9
CUST00426,Priya Nair,10,21,158536.37,35745.5,22.55,15853.64
CUST01015,Rohan Singh,11,22,158492.64,44183.61,27.88,14408.42
CUST05435,Aarav Mehta,14,25,158448.86,28650.24,18.08,11317.78
CUST03615,Neha Mehta,12,18,158421.72,38607.05,24.37,13201.81
CUST05742,Pooja Joshi,9,19,158354.19,54028.88,34.12,17594.91
CUST02963,Aarav Kumar,13,30,158320.22,27945.22,17.65,12178.48
CUST03368,Aditya Verma,9,21,158272.42,44188.64,27.92,17585.82
CUST05507,Kavya Sharma,15,23,158103.15,38997.27,24.67,10540.21
CUST01532,Neha Mhaske,12,25,158099.87,32503.54,20.56,13174.99
CUST01813,Aarav Singh,11,24,158093.1,33469.27,21.17,14372.1
CUST04185,Sneha Shah,14,25,158060.78,44713.05,28.29,11290.06
CUST05165,Priya Mehta,14,30,157980.83,39498.82,25.0,11284.34
CUST04655,Arjun Mhaske,14,36,157971.5,39693.0,25.13,11283.68
CUST01118,Neha Gupta,17,30,157963.99,35485.34,22.46,9292.0
CUST02528,Pooja Kumar,14,26,157840.0,31907.53,20.22,11274.29
CUST03077,Arjun Verma,8,15,157721.84,53304.97,33.8,19715.23
CUST00873,Meera Nair,14,21,157711.46,37785.71,23.96,11265.1
CUST05480,Ananya Singh,13,24,157690.48,33670.48,21.35,12130.04
CUST04613,Pooja Sharma,10,30,157677.26,34081.49,21.61,15767.73
CUST02363,Meera Joshi,12,25,157670.88,29445.75,18.68,13139.24
CUST05760,Isha Deshmukh,13,25,157657.04,36886.33,23.4,12127.46
CUST01065,Kavya Joshi,12,25,157619.95,36060.04,22.88,13135.0
CUST02786,Karan Gupta,10,19,157594.57,47682.32,30.26,15759.46
CUST00291,Meera Singh,10,22,157581.57,43224.27,27.43,15758.16
CUST03329,Aditya Gupta,10,24,157570.22,26472.41,16.8,15757.02
CUST00815,Aarav Kumar,7,22,157561.39,32074.74,20.36,22508.77
CUST01546,Priya Nair,12,22,157531.44,46690.9,29.64,13127.62
CUST03739,Kavya Nair,13,25,157517.87,36658.83,23.27,12116.76
CUST03058,Aditya Joshi,9,19,157495.87,21629.47,13.73,17499.54
CUST01992,Aditya Mhaske,11,24,157483.35,29282.26,18.59,14316.67
CUST04413,Neha Sharma,10,24,157434.04,51288.12,32.58,15743.4
CUST05688,Arjun Deshmukh,14,35,157397.36,40471.15,25.71,11242.67
CUST03509,Sneha Patil,10,21,157334.75,33536.32,21.32,15733.48
CUST02001,Isha Joshi,9,15,157274.34,34105.6,21.69,17474.93
CUST00489,Ananya Gupta,12,25,157269.93,35058.75,22.29,13105.83
CUST01944,Arjun Nair,8,22,157252.62,24074.68,15.31,19656.58
CUST02382,Kavya Nair,7,17,157248.02,37542.02,23.87,22464.0
CUST00930,Karan Mhaske,11,20,157216.65,39749.85,25.28,14292.42
CUST03614,Karan Mehta,8,21,157129.7,32707.62,20.82,19641.21
CUST01157,Aditya Mehta,9,21,157070.69,46113.62,29.36,17452.3
CUST05583,Priya Mhaske,11,25,157021.08,39184.26,24.95,14274.64
CUST04229,Karan Kumar,13,20,157003.86,39354.31,25.07,12077.22
CUST00082,Rahul Mhaske,9,19,156987.49,34562.43,22.02,17443.05
CUST02123,Meera Mehta,8,23,156961.25,46010.57,29.31,19620.16
CUST05936,Amit Deshmukh,8,18,156921.47,32962.0,21.01,19615.18
CUST04299,Rohan Kumar,9,22,156916.32,41628.81,26.53,17435.15
CUST01298,Kavya Kumar,10,19,156889.81,36168.76,23.05,15688.98
CUST00231,Neha Deshmukh,8,20,156852.53,31596.92,20.14,19606.57
CUST01254,Aarav Deshmukh,10,20,156850.8,33990.4,21.67,15685.08
CUST04742,Priya Shah,15,26,156819.5,32690.02,20.85,10454.63
CUST02675,Karan Joshi,13,30,156785.89,44231.44,28.21,12060.45
CUST04813,Priya Kumar,13,26,156764.71,37186.88,23.72,12058.82
CUST01683,Aditya Deshmukh,9,32,156691.38,35352.26,22.56,17410.15
CUST03259,Karan Verma,13,30,156605.47,38343.79,24.48,12046.57
CUST04195,Meera Shah,9,20,156589.15,37629.46,24.03,17398.79
CUST04845,Sneha Gupta,10,20,156572.63,38203.01,24.4,15657.26
CUST03728,Neha Kumar,12,23,156566.01,28554.45,18.24,13047.17
CUST03752,Karan Mehta,8,23,156554.71,24343.63,15.55,19569.34
CUST00316,Vivaan Singh,14,34,156466.6,32379.08,20.69,11176.19
CUST00770,Karan Kumar,12,25,156432.26,44976.68,28.75,13036.02
CUST04579,Pooja Kumar,14,23,156402.76,34263.9,21.91,11171.63
CUST02604,Rohan Shah,10,22,156361.96,41686.51,26.66,15636.2
CUST05647,Arjun Sharma,9,20,156329.88,29216.49,18.69,17369.99
CUST00611,Aarav Singh,11,26,156289.76,38364.09,24.55,14208.16
CUST03383,Neha Deshmukh,10,21,156268.26,37895.7,24.25,15626.83
CUST05054,Kavya Sharma,9,15,156233.25,37575.88,24.05,17359.25
CUST00670,Meera Gupta,11,31,156230.08,34517.42,22.09,14202.73
CUST02525,Meera Kumar,10,24,156060.34,28791.91,18.45,15606.03
CUST05078,Meera Joshi,9,24,156014.39,32453.23,20.8,17334.93
CUST03651,Ananya Verma,10,21,156004.9,37001.59,23.72,15600.49
CUST04393,Amit Nair,11,29,155986.44,34620.55,22.19,14180.59
CUST02136,Karan Kumar,13,32,155909.87,32311.14,20.72,11993.07
CUST04812,Arjun Mehta,10,20,155870.79,38958.5,24.99,15587.08
CUST00419,Aarav Kumar,12,27,155856.82,42586.79,27.32,12988.07
CUST03202,Priya Gupta,15,24,155775.82,31271.69,20.07,10385.05
CUST00826,Kavya Gupta,9,19,155770.46,45149.23,28.98,17307.83
CUST00422,Aditya Gupta,9,18,155758.13,51322.47,32.95,17306.46
CUST01239,Isha Singh,14,23,155751.18,42446.56,27.25,11125.08
CUST02110,Meera Verma,8,21,155726.45,37700.65,24.21,19465.81
CUST03132,Vivaan Kumar,11,29,155725.89,34938.62,22.44,14156.9
CUST04287,Ananya Gupta,10,19,155722.09,40532.91,26.03,15572.21
CUST02120,Karan Singh,12,26,155665.19,30918.3,19.86,12972.1
CUST02243,Meera Kumar,6,16,155639.21,51140.59,32.86,25939.87
CUST01632,Rohan Mhaske,10,24,155542.16,46113.14,29.65,15554.22
CUST00423,Neha Sharma,16,36,155474.42,32833.49,21.12,9717.15
CUST01449,Sneha Patil,12,26,155451.16,33898.73,21.81,12954.26
CUST01226,Ananya Kumar,14,27,155364.39,43841.05,28.22,11097.46
CUST03406,Karan Sharma,10,22,155254.9,22317.55,14.37,15525.49
CUST02341,Isha Verma,12,25,155217.97,20784.55,13.39,12934.83
CUST01060,Neha Verma,8,15,155206.89,44972.32,28.98,19400.86
CUST01475,Amit Nair,9,14,155088.94,51470.78,33.19,17232.1
CUST03705,Neha Mhaske,9,15,154983.48,33866.19,21.85,17220.39
CUST04479,Rohan Deshmukh,9,19,154920.18,41247.46,26.62,17213.35
CUST01061,Sneha Sharma,16,28,154891.33,41165.49,26.58,9680.71
CUST03112,Vivaan Singh,13,29,154858.04,35377.68,22.85,11912.16
CUST03367,Arjun Kumar,9,17,154831.3,34859.19,22.51,17203.48
CUST04126,Ananya Verma,11,26,154771.67,35929.98,23.21,14070.15
CUST05565,Ananya Sharma,14,39,154764.5,28572.68,18.46,11054.61
CUST00189,Pooja Sharma,6,21,154752.09,25422.95,16.43,25792.01
CUST03756,Aditya Kumar,8,16,154730.76,37060.38,23.95,19341.35
CUST02938,Aditya Joshi,14,24,154609.98,30170.04,19.51,11043.57
CUST02423,Amit Patil,14,24,154596.15,37324.56,24.14,11042.58
CUST05721,Rohan Shah,10,23,154594.04,35173.91,22.75,15459.4
CUST01430,Karan Singh,10,21,154515.66,34416.39,22.27,15451.57
CUST05232,Rohan Sharma,11,21,154505.42,36457.94,23.6,14045.95
CUST00043,Isha Gupta,10,19,154492.85,39286.64,25.43,15449.28
CUST02327,Arjun Singh,10,20,154479.9,44287.41,28.67,15447.99
CUST03604,Ananya Patil,11,27,154342.45,46370.1,30.04,14031.13
CUST00239,Aarav Deshmukh,8,19,154284.1,42642.05,27.64,19285.51
CUST05827,Karan Mhaske,11,20,154201.33,44133.15,28.62,14018.3
CUST04904,Rohan Nair,12,28,154200.31,25541.65,16.56,12850.03
CUST05815,Neha Singh,9,21,154079.89,26155.69,16.98,17119.99
CUST04374,Meera Shah,11,20,154030.08,39652.38,25.74,14002.73
CUST01150,Isha Sharma,10,24,154021.84,23978.93,15.57,15402.18
CUST03366,Priya Deshmukh,13,28,154019.46,31795.45,20.64,11847.65
CUST01819,Aditya Nair,10,25,153973.93,42612.7,27.68,15397.39
CUST02519,Karan Shah,8,17,153954.82,31666.41,20.57,19244.35
CUST01821,Aditya Patil,11,30,153948.32,40743.47,26.47,13995.3
CUST03503,Arjun Joshi,12,26,153924.45,38596.36,25.07,12827.04
CUST04533,Rahul Patil,14,21,153865.92,36866.49,23.96,10990.42
CUST05676,Priya Mhaske,10,19,153757.58,42177.78,27.43,15375.76
CUST02459,Kavya Singh,9,18,153655.28,48418.78,31.51,17072.81
CUST01968,Pooja Deshmukh,11,21,153641.95,22553.96,14.68,13967.45
CUST00497,Arjun Verma,16,32,153640.93,41456.79,26.98,9602.56
CUST01444,Aditya Shah,11,22,153620.7,28790.79,18.74,13965.52
CUST05227,Karan Patil,11,22,153509.87,38051.42,24.79,13955.44
CUST03948,Arjun Patil,11,17,153463.25,44214.98,28.81,13951.2
CUST04783,Vivaan Patil,9,22,153452.65,37857.47,24.67,17050.29
CUST02893,Aditya Deshmukh,11,23,153445.64,31918.28,20.8,13949.6
CUST00104,Meera Joshi,5,12,153412.23,43548.58,28.39,30682.45
CUST03285,Isha Mhaske,11,24,153354.66,41157.24,26.84,13941.33
CUST05074,Meera Singh,10,20,153328.99,42514.84,27.73,15332.9
CUST02733,Aarav Sharma,11,21,153312.31,42794.41,27.91,13937.48
CUST04190,Arjun Patil,8,19,153287.76,39792.57,25.96,19160.97
CUST02349,Aarav Singh,14,29,153286.78,36097.31,23.55,10949.06
CUST02328,Karan Deshmukh,11,24,153139.56,35038.38,22.88,13921.78
CUST00370,Aarav Sharma,10,32,153138.99,42132.22,27.51,15313.9
CUST04296,Pooja Verma,12,23,153044.61,42826.96,27.98,12753.72
CUST05427,Amit Verma,8,16,152936.88,37023.85,24.21,19117.11
CUST05571,Pooja Deshmukh,12,23,152888.41,40995.56,26.81,12740.7
CUST04895,Isha Mehta,8,23,152884.21,47198.89,30.87,19110.53
CUST04495,Kavya Kumar,14,34,152789.05,43387.52,28.4,10913.5
CUST00142,Aditya Nair,11,19,152744.63,38998.79,25.53,13885.88
CUST05089,Meera Deshmukh,14,24,152726.15,42752.34,27.99,10909.01
CUST00796,Priya Deshmukh,10,27,152687.74,38369.4,25.13,15268.77
CUST04998,Vivaan Deshmukh,11,26,152617.8,34762.54,22.78,13874.35
CUST02896,Karan Patil,10,19,152511.47,29446.41,19.31,15251.15
CUST00608,Ananya Mhaske,10,21,152478.28,39469.44,25.89,15247.83
CUST00124,Meera Joshi,8,18,152434.31,43606.66,28.61,19054.29
CUST00034,Priya Nair,8,25,152401.81,39379.97,25.84,19050.23
CUST00766,Priya Singh,12,22,152383.92,38209.89,25.07,12698.66
CUST00032,Aarav Verma,14,32,152376.05,36833.65,24.17,10884.0
CUST03274,Isha Singh,13,33,152327.39,42053.19,27.61,11717.49
CUST00048,Sneha Deshmukh,12,19,152323.52,15388.65,10.1,12693.63
CUST04818,Pooja Sharma,12,27,152320.99,31267.35,20.53,12693.42
CUST02573,Amit Mhaske,13,30,152306.55,38569.31,25.32,11715.89
CUST05037,Rahul Singh,9,19,152275.72,34135.12,22.42,16919.52
CUST03772,Isha Mhaske,13,31,152170.02,39522.76,25.97,11705.39
CUST05515,Rohan Deshmukh,6,17,152147.08,39331.24,25.85,25357.85
CUST03081,Rohan Deshmukh,8,23,152145.46,47422.35,31.17,19018.18
CUST01782,Rahul Gupta,10,24,152112.99,32952.56,21.66,15211.3
CUST05627,Neha Deshmukh,9,21,152081.67,40794.21,26.82,16897.96
CUST03526,Ananya Singh,14,30,152076.26,31149.05,20.48,10862.59
CUST05257,Karan Singh,10,24,152021.66,42382.69,27.88,15202.17
CUST00170,Ananya Kumar,11,25,151981.35,31055.53,20.43,13816.49
CUST04426,Isha Singh,10,20,151978.71,43901.67,28.89,15197.87
CUST00744,Kavya Verma,7,15,151953.82,32217.52,21.2,21707.69
CUST01005,Aarav Deshmukh,7,16,151952.53,45607.23,30.01,21707.5
CUST03831,Pooja Joshi,10,29,151940.02,32049.74,21.09,15194.0
CUST02329,Aarav Sharma,10,23,151893.9,30815.91,20.29,15189.39
CUST03090,Kavya Sharma,12,21,151888.76,26698.74,17.58,12657.4
CUST00358,Meera Sharma,8,21,151826.23,39558.75,26.06,18978.28
CUST00677,Priya Deshmukh,9,16,151812.27,35602.94,23.45,16868.03
CUST01751,Isha Verma,12,22,151806.79,41702.41,27.47,12650.57
CUST00038,Meera Verma,14,29,151779.91,29963.2,19.74,10841.42
CUST00603,Pooja Shah,11,21,151630.35,24687.8,16.28,13784.58
CUST04695,Pooja Mehta,8,19,151611.21,35805.07,23.62,18951.4
CUST05779,Amit Patil,10,27,151569.18,25544.54,16.85,15156.92
CUST00746,Kavya Nair,11,24,151518.1,30364.92,20.04,13774.37
CUST01870,Vivaan Kumar,15,26,151454.47,37581.5,24.81,10096.96
CUST02134,Amit Singh,14,35,151448.69,32001.27,21.13,10817.76
CUST05056,Rohan Joshi,7,20,151422.63,35723.04,23.59,21631.8
CUST05068,Aditya Patil,7,14,151412.13,40354.1,26.65,21630.3
CUST04860,Meera Patil,6,17,151402.47,43677.53,28.85,25233.74
CUST01846,Rahul Verma,9,22,151376.71,30387.94,20.07,16819.63
CUST05000,Pooja Deshmukh,12,27,151330.3,30195.53,19.95,12610.86
CUST03989,Arjun Sharma,10,20,151328.98,27765.19,18.35,15132.9
CUST02550,Isha Sharma,9,24,151325.51,28684.32,18.96,16813.95
CUST04400,Aditya Nair,10,27,151294.16,34671.29,22.92,15129.42
CUST03017,Aditya Mhaske,14,27,151199.45,39081.02,25.85,10799.96
CUST01946,Aditya Nair,13,22,151170.95,24546.96,16.24,11628.53
CUST01464,Priya Mhaske,7,21,151114.6,31240.67,20.67,21587.8
CUST05064,Priya Nair,13,21,151102.77,34149.03,22.6,11623.29
CUST04473,Meera Gupta,9,17,151096.65,42779.28,28.31,16788.52
CUST03586,Kavya Gupta,9,20,151002.98,31975.08,21.18,16778.11
CUST04324,Sneha Shah,9,16,150993.51,43701.46,28.94,16777.06
CUST01494,Amit Patil,11,21,150982.75,42783.51,28.34,13725.7
CUST04691,Neha Joshi,13,33,150963.63,29507.68,19.55,11612.59
CUST01275,Aarav Joshi,8,18,150963.48,42537.41,28.18,18870.44
CUST02616,Arjun Sharma,9,20,150925.48,43565.84,28.87,16769.5
CUST01860,Rahul Sharma,9,17,150894.63,50512.45,33.48,16766.07
CUST00901,Rohan Verma,12,27,150866.22,34535.44,22.89,12572.18
CUST01502,Amit Mehta,11,21,150819.59,34429.73,22.83,13710.87
CUST02811,Rahul Verma,10,23,150805.54,43401.3,28.78,15080.55
