Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Revenue_Rank,Revenue_Contribution_Percent,Cumulative_Revenue_Percent,Revenue_Concentration_Segment
CUST01430,Karan Singh,10,21,154515.66,34416.39,4684,0.0113,88.6082,Long Tail Customers
CUST05232,Rohan Sharma,11,21,154505.42,36457.94,4685,0.0113,88.6196,Long Tail Customers
CUST00043,Isha Gupta,10,19,154492.85,39286.64,4686,0.0113,88.6309,Long Tail Customers
CUST02327,Arjun Singh,10,20,154479.9,44287.41,4687,0.0113,88.6423,Long Tail Customers
CUST03604,Ananya Patil,11,27,154342.45,46370.1,4688,0.0113,88.6536,Long Tail Customers
CUST00239,Aarav Deshmukh,8,19,154284.1,42642.05,4689,0.0113,88.6649,Long Tail Customers
CUST05827,Karan Mhaske,11,20,154201.33,44133.15,4690,0.0113,88.6763,Long Tail Customers
CUST04904,Rohan Nair,12,28,154200.31,25541.65,4691,0.0113,88.6876,Long Tail Customers
CUST05815,Neha Singh,9,21,154079.89,26155.69,4692,0.0113,88.6989,Long Tail Customers
CUST04374,Meera Shah,11,20,154030.08,39652.38,4693,0.0113,88.7102,Long Tail Customers
CUST01150,Isha Sharma,10,24,154021.84,23978.93,4694,0.0113,88.7215,Long Tail Customers
CUST03366,Priya Deshmukh,13,28,154019.46,31795.45,4695,0.0113,88.7328,Long Tail Customers
CUST01819,Aditya Nair,10,25,153973.93,42612.7,4696,0.0113,88.7441,Long Tail Customers
CUST02519,Karan Shah,8,17,153954.82,31666.41,4697,0.0113,88.7554,Long Tail Customers
CUST01821,Aditya Patil,11,30,153948.32,40743.47,4698,0.0113,88.7667,Long Tail Customers
CUST03503,Arjun Joshi,12,26,153924.45,38596.36,4699,0.0113,88.7781,Long Tail Customers
CUST04533,Rahul Patil,14,21,153865.92,36866.49,4700,0.0113,88.7894,Long Tail Customers
CUST05676,Priya Mhaske,10,19,153757.58,42177.78,4701,0.0113,88.8006,Long Tail Customers
CUST02459,Kavya Singh,9,18,153655.28,48418.78,4702,0.0113,88.8119,Long Tail Customers
CUST01968,Pooja Deshmukh,11,21,153641.95,22553.96,4703,0.0113,88.8232,Long Tail Customers
CUST00497,Arjun Verma,16,32,153640.93,41456.79,4704,0.0113,88.8345,Long Tail Customers
CUST01444,Aditya Shah,11,22,153620.7,28790.79,4705,0.0113,88.8458,Long Tail Customers
CUST05227,Karan Patil,11,22,153509.87,38051.42,4706,0.0113,88.8571,Long Tail Customers
CUST03948,Arjun Patil,11,17,153463.25,44214.98,4707,0.0113,88.8683,Long Tail Customers
CUST04783,Vivaan Patil,9,22,153452.65,37857.47,4708,0.0113,88.8796,Long Tail Customers
CUST02893,Aditya Deshmukh,11,23,153445.64,31918.28,4709,0.0113,88.8909,Long Tail Customers
CUST00104,Meera Joshi,5,12,153412.23,43548.58,4710,0.0113,88.9021,Long Tail Customers
CUST03285,Isha Mhaske,11,24,153354.66,41157.24,4711,0.0113,88.9134,Long Tail Customers
CUST05074,Meera Singh,10,20,153328.99,42514.84,4712,0.0113,88.9247,Long Tail Customers
CUST02733,Aarav Sharma,11,21,153312.31,42794.41,4713,0.0113,88.9359,Long Tail Customers
CUST04190,Arjun Patil,8,19,153287.76,39792.57,4714,0.0113,88.9472,Long Tail Customers
CUST02349,Aarav Singh,14,29,153286.78,36097.31,4715,0.0113,88.9584,Long Tail Customers
CUST02328,Karan Deshmukh,11,24,153139.56,35038.38,4716,0.0112,88.9697,Long Tail Customers
CUST00370,Aarav Sharma,10,32,153138.99,42132.22,4717,0.0112,88.9809,Long Tail Customers
CUST04296,Pooja Verma,12,23,153044.61,42826.96,4718,0.0112,88.9922,Long Tail Customers
CUST05427,Amit Verma,8,16,152936.88,37023.85,4719,0.0112,89.0034,Long Tail Customers
CUST05571,Pooja Deshmukh,12,23,152888.41,40995.56,4720,0.0112,89.0146,Long Tail Customers
CUST04895,Isha Mehta,8,23,152884.21,47198.89,4721,0.0112,89.0258,Long Tail Customers
CUST04495,Kavya Kumar,14,34,152789.05,43387.52,4722,0.0112,89.0371,Long Tail Customers
CUST00142,Aditya Nair,11,19,152744.63,38998.79,4723,0.0112,89.0483,Long Tail Customers
CUST05089,Meera Deshmukh,14,24,152726.15,42752.34,4724,0.0112,89.0595,Long Tail Customers
CUST00796,Priya Deshmukh,10,27,152687.74,38369.4,4725,0.0112,89.0707,Long Tail Customers
CUST04998,Vivaan Deshmukh,11,26,152617.8,34762.54,4726,0.0112,89.0819,Long Tail Customers
CUST02896,Karan Patil,10,19,152511.47,29446.41,4727,0.0112,89.0931,Long Tail Customers
CUST00608,Ananya Mhaske,10,21,152478.28,39469.44,4728,0.0112,89.1043,Long Tail Customers
CUST00124,Meera Joshi,8,18,152434.31,43606.66,4729,0.0112,89.1155,Long Tail Customers
CUST00034,Priya Nair,8,25,152401.81,39379.97,4730,0.0112,89.1267,Long Tail Customers
CUST00766,Priya Singh,12,22,152383.92,38209.89,4731,0.0112,89.1379,Long Tail Customers
CUST00032,Aarav Verma,14,32,152376.05,36833.65,4732,0.0112,89.1491,Long Tail Customers
CUST03274,Isha Singh,13,33,152327.39,42053.19,4733,0.0112,89.1603,Long Tail Customers
CUST00048,Sneha Deshmukh,12,19,152323.52,15388.65,4734,0.0112,89.1715,Long Tail Customers
CUST04818,Pooja Sharma,12,27,152320.99,31267.35,4735,0.0112,89.1827,Long Tail Customers
CUST02573,Amit Mhaske,13,30,152306.55,38569.31,4736,0.0112,89.1938,Long Tail Customers
CUST05037,Rahul Singh,9,19,152275.72,34135.12,4737,0.0112,89.205,Long Tail Customers
CUST03772,Isha Mhaske,13,31,152170.02,39522.76,4738,0.0112,89.2162,Long Tail Customers
CUST05515,Rohan Deshmukh,6,17,152147.08,39331.24,4739,0.0112,89.2274,Long Tail Customers
CUST03081,Rohan Deshmukh,8,23,152145.46,47422.35,4740,0.0112,89.2385,Long Tail Customers
CUST01782,Rahul Gupta,10,24,152112.99,32952.56,4741,0.0112,89.2497,Long Tail Customers
CUST05627,Neha Deshmukh,9,21,152081.67,40794.21,4742,0.0112,89.2609,Long Tail Customers
CUST03526,Ananya Singh,14,30,152076.26,31149.05,4743,0.0112,89.2721,Long Tail Customers
CUST05257,Karan Singh,10,24,152021.66,42382.69,4744,0.0112,89.2832,Long Tail Customers
CUST00170,Ananya Kumar,11,25,151981.35,31055.53,4745,0.0112,89.2944,Long Tail Customers
CUST04426,Isha Singh,10,20,151978.71,43901.67,4746,0.0112,89.3055,Long Tail Customers
CUST00744,Kavya Verma,7,15,151953.82,32217.52,4747,0.0112,89.3167,Long Tail Customers
CUST01005,Aarav Deshmukh,7,16,151952.53,45607.23,4748,0.0112,89.3279,Long Tail Customers
CUST03831,Pooja Joshi,10,29,151940.02,32049.74,4749,0.0112,89.339,Long Tail Customers
CUST02329,Aarav Sharma,10,23,151893.9,30815.91,4750,0.0112,89.3502,Long Tail Customers
CUST03090,Kavya Sharma,12,21,151888.76,26698.74,4751,0.0112,89.3613,Long Tail Customers
CUST00358,Meera Sharma,8,21,151826.23,39558.75,4752,0.0112,89.3725,Long Tail Customers
CUST00677,Priya Deshmukh,9,16,151812.27,35602.94,4753,0.0111,89.3836,Long Tail Customers
CUST01751,Isha Verma,12,22,151806.79,41702.41,4754,0.0111,89.3948,Long Tail Customers
CUST00038,Meera Verma,14,29,151779.91,29963.2,4755,0.0111,89.4059,Long Tail Customers
CUST00603,Pooja Shah,11,21,151630.35,24687.8,4756,0.0111,89.4171,Long Tail Customers
CUST04695,Pooja Mehta,8,19,151611.21,35805.07,4757,0.0111,89.4282,Long Tail Customers
CUST05779,Amit Patil,10,27,151569.18,25544.54,4758,0.0111,89.4393,Long Tail Customers
CUST00746,Kavya Nair,11,24,151518.1,30364.92,4759,0.0111,89.4505,Long Tail Customers
CUST01870,Vivaan Kumar,15,26,151454.47,37581.5,4760,0.0111,89.4616,Long Tail Customers
CUST02134,Amit Singh,14,35,151448.69,32001.27,4761,0.0111,89.4727,Long Tail Customers
CUST05056,Rohan Joshi,7,20,151422.63,35723.04,4762,0.0111,89.4838,Long Tail Customers
CUST05068,Aditya Patil,7,14,151412.13,40354.1,4763,0.0111,89.4949,Long Tail Customers
CUST04860,Meera Patil,6,17,151402.47,43677.53,4764,0.0111,89.5061,Long Tail Customers
CUST01846,Rahul Verma,9,22,151376.71,30387.94,4765,0.0111,89.5172,Long Tail Customers
CUST05000,Pooja Deshmukh,12,27,151330.3,30195.53,4766,0.0111,89.5283,Long Tail Customers
CUST03989,Arjun Sharma,10,20,151328.98,27765.19,4767,0.0111,89.5394,Long Tail Customers
CUST02550,Isha Sharma,9,24,151325.51,28684.32,4768,0.0111,89.5505,Long Tail Customers
CUST04400,Aditya Nair,10,27,151294.16,34671.29,4769,0.0111,89.5616,Long Tail Customers
CUST03017,Aditya Mhaske,14,27,151199.45,39081.02,4770,0.0111,89.5727,Long Tail Customers
CUST01946,Aditya Nair,13,22,151170.95,24546.96,4771,0.0111,89.5838,Long Tail Customers
CUST01464,Priya Mhaske,7,21,151114.6,31240.67,4772,0.0111,89.5949,Long Tail Customers
CUST05064,Priya Nair,13,21,151102.77,34149.03,4773,0.0111,89.606,Long Tail Customers
CUST04473,Meera Gupta,9,17,151096.65,42779.28,4774,0.0111,89.6171,Long Tail Customers
CUST03586,Kavya Gupta,9,20,151002.98,31975.08,4775,0.0111,89.6282,Long Tail Customers
CUST04324,Sneha Shah,9,16,150993.51,43701.46,4776,0.0111,89.6393,Long Tail Customers
CUST01494,Amit Patil,11,21,150982.75,42783.51,4777,0.0111,89.6504,Long Tail Customers
CUST04691,Neha Joshi,13,33,150963.63,29507.68,4778,0.0111,89.6615,Long Tail Customers
CUST01275,Aarav Joshi,8,18,150963.48,42537.41,4779,0.0111,89.6726,Long Tail Customers
CUST02616,Arjun Sharma,9,20,150925.48,43565.84,4780,0.0111,89.6837,Long Tail Customers
CUST01860,Rahul Sharma,9,17,150894.63,50512.45,4781,0.0111,89.6947,Long Tail Customers
CUST00901,Rohan Verma,12,27,150866.22,34535.44,4782,0.0111,89.7058,Long Tail Customers
CUST01502,Amit Mehta,11,21,150819.59,34429.73,4783,0.0111,89.7169,Long Tail Customers
CUST02811,Rahul Verma,10,23,150805.54,43401.3,4784,0.0111,89.728,Long Tail Customers
CUST02990,Aditya Gupta,7,16,150805.07,33396.72,4785,0.0111,89.739,Long Tail Customers
CUST00049,Arjun Verma,11,19,150644.42,47843.77,4786,0.0111,89.7501,Long Tail Customers
CUST02181,Rohan Patil,9,30,150637.56,39224.29,4787,0.0111,89.7612,Long Tail Customers
CUST05776,Karan Joshi,15,31,150612.76,35365.2,4788,0.0111,89.7722,Long Tail Customers
CUST00556,Meera Sharma,11,22,150546.71,42413.65,4789,0.0111,89.7833,Long Tail Customers
CUST00454,Ananya Nair,11,24,150510.42,35814.05,4790,0.0111,89.7943,Long Tail Customers
CUST02778,Pooja Mehta,11,19,150483.36,42634.47,4791,0.0111,89.8054,Long Tail Customers
CUST05590,Kavya Gupta,10,18,150390.16,38272.43,4792,0.011,89.8164,Long Tail Customers
CUST05503,Rahul Shah,8,19,150363.57,42725.34,4793,0.011,89.8275,Long Tail Customers
CUST00150,Kavya Kumar,13,22,150231.13,35169.44,4794,0.011,89.8385,Long Tail Customers
CUST03582,Neha Deshmukh,17,28,150206.92,38103.0,4795,0.011,89.8496,Long Tail Customers
CUST04668,Neha Joshi,11,17,150155.2,35158.53,4796,0.011,89.8606,Long Tail Customers
CUST04251,Karan Nair,11,24,150153.78,33856.06,4797,0.011,89.8716,Long Tail Customers
CUST00712,Meera Shah,8,18,150126.81,41191.01,4798,0.011,89.8826,Long Tail Customers
CUST02918,Vivaan Nair,8,19,150119.36,39317.14,4799,0.011,89.8937,Long Tail Customers
CUST01531,Pooja Kumar,12,20,150070.2,32952.04,4800,0.011,89.9047,Long Tail Customers
CUST02468,Aditya Joshi,11,20,150005.17,43346.29,4801,0.011,89.9157,Long Tail Customers
CUST00359,Ananya Kumar,9,23,149991.11,33084.2,4802,0.011,89.9267,Long Tail Customers
CUST01324,Aditya Patil,18,28,149925.85,35062.98,4803,0.011,89.9377,Long Tail Customers
CUST01566,Kavya Joshi,8,18,149914.51,31328.73,4804,0.011,89.9487,Long Tail Customers
CUST01602,Kavya Verma,11,18,149887.49,34629.1,4805,0.011,89.9597,Long Tail Customers
CUST04259,Ananya Nair,10,25,149822.8,32640.52,4806,0.011,89.9707,Long Tail Customers
CUST03926,Ananya Gupta,10,21,149799.98,34274.47,4807,0.011,89.9817,Long Tail Customers
CUST05798,Sneha Kumar,10,23,149771.77,37337.27,4808,0.011,89.9927,Long Tail Customers
CUST02526,Rohan Kumar,12,27,149710.0,37612.7,4809,0.011,90.0037,Long Tail Customers
CUST05744,Vivaan Shah,12,25,149708.8,31953.35,4810,0.011,90.0147,Long Tail Customers
CUST05946,Amit Verma,15,27,149601.5,39170.71,4811,0.011,90.0257,Long Tail Customers
CUST04390,Rohan Nair,10,19,149591.73,37535.79,4812,0.011,90.0367,Long Tail Customers
CUST04542,Amit Deshmukh,8,25,149571.84,31093.65,4813,0.011,90.0477,Long Tail Customers
CUST00922,Karan Joshi,12,21,149561.72,38933.05,4814,0.011,90.0587,Long Tail Customers
CUST04345,Priya Mhaske,8,18,149541.66,29463.53,4815,0.011,90.0697,Long Tail Customers
CUST01279,Kavya Verma,6,21,149486.15,37951.74,4816,0.011,90.0806,Long Tail Customers
CUST04503,Priya Kumar,10,29,149481.27,45991.31,4817,0.011,90.0916,Long Tail Customers
CUST01463,Arjun Patil,10,21,149460.88,36573.73,4818,0.011,90.1026,Long Tail Customers
CUST00588,Aditya Shah,10,21,149325.07,28042.84,4819,0.011,90.1136,Long Tail Customers
CUST00018,Vivaan Nair,12,24,149285.45,35396.62,4820,0.011,90.1245,Long Tail Customers
CUST00364,Isha Sharma,12,19,149234.84,32144.76,4821,0.011,90.1355,Long Tail Customers
CUST02099,Priya Mehta,8,15,149230.59,38445.8,4822,0.011,90.1464,Long Tail Customers
CUST04234,Rahul Kumar,9,18,149119.69,38929.03,4823,0.011,90.1574,Long Tail Customers
CUST04022,Kavya Joshi,12,21,149117.88,40212.64,4824,0.011,90.1683,Long Tail Customers
CUST02561,Kavya Deshmukh,12,22,149092.48,39195.08,4825,0.0109,90.1793,Long Tail Customers
CUST02197,Aarav Deshmukh,11,28,149088.03,31907.26,4826,0.0109,90.1902,Long Tail Customers
CUST00472,Kavya Nair,13,22,149084.89,32888.98,4827,0.0109,90.2012,Long Tail Customers
CUST03471,Pooja Kumar,14,28,149070.04,34124.5,4828,0.0109,90.2121,Long Tail Customers
CUST04461,Rohan Joshi,13,25,149064.96,37455.91,4829,0.0109,90.2231,Long Tail Customers
CUST02182,Meera Mhaske,16,33,149046.8,27971.39,4830,0.0109,90.234,Long Tail Customers
CUST02700,Rohan Deshmukh,13,23,149015.65,30968.13,4831,0.0109,90.245,Long Tail Customers
CUST02534,Priya Mhaske,10,19,148895.32,28627.64,4832,0.0109,90.2559,Long Tail Customers
CUST02041,Rahul Gupta,7,21,148888.69,23584.21,4833,0.0109,90.2668,Long Tail Customers
CUST02968,Sneha Patil,9,23,148882.41,40766.59,4834,0.0109,90.2778,Long Tail Customers
CUST03167,Karan Sharma,13,34,148881.89,29811.26,4835,0.0109,90.2887,Long Tail Customers
CUST01539,Neha Mhaske,9,17,148770.73,25909.73,4836,0.0109,90.2996,Long Tail Customers
CUST04281,Aarav Mehta,11,26,148768.8,36912.66,4837,0.0109,90.3106,Long Tail Customers
CUST03053,Pooja Verma,12,20,148760.03,24560.03,4838,0.0109,90.3215,Long Tail Customers
CUST02959,Neha Mehta,6,16,148721.66,36256.07,4839,0.0109,90.3324,Long Tail Customers
CUST01922,Priya Sharma,11,17,148702.53,35735.35,4840,0.0109,90.3433,Long Tail Customers
CUST01551,Meera Gupta,12,28,148663.9,32969.86,4841,0.0109,90.3543,Long Tail Customers
CUST02118,Kavya Nair,12,25,148654.41,39052.9,4842,0.0109,90.3652,Long Tail Customers
CUST04594,Ananya Deshmukh,11,22,148649.28,43766.78,4843,0.0109,90.3761,Long Tail Customers
CUST05857,Arjun Joshi,11,27,148648.31,46700.5,4844,0.0109,90.387,Long Tail Customers
CUST05577,Meera Mhaske,11,26,148581.16,34196.17,4845,0.0109,90.3979,Long Tail Customers
CUST02215,Pooja Patil,9,19,148505.26,39639.54,4846,0.0109,90.4088,Long Tail Customers
CUST05339,Arjun Joshi,6,14,148472.26,40793.48,4847,0.0109,90.4197,Long Tail Customers
CUST03339,Aditya Mehta,10,25,148454.0,32933.8,4848,0.0109,90.4306,Long Tail Customers
CUST04765,Priya Verma,13,26,148417.98,37461.79,4849,0.0109,90.4415,Long Tail Customers
CUST01270,Ananya Kumar,10,17,148398.9,42058.79,4850,0.0109,90.4524,Long Tail Customers
CUST03277,Aditya Gupta,10,23,148276.67,32379.89,4851,0.0109,90.4633,Long Tail Customers
CUST01027,Amit Joshi,12,22,148107.8,28113.74,4852,0.0109,90.4742,Long Tail Customers
CUST01316,Ananya Patil,11,22,148068.75,35576.1,4853,0.0109,90.4851,Long Tail Customers
CUST05108,Kavya Mehta,10,17,148062.16,47983.54,4854,0.0109,90.4959,Long Tail Customers
CUST03208,Rahul Verma,13,23,148001.87,28560.93,4855,0.0109,90.5068,Long Tail Customers
CUST00858,Aarav Mehta,11,26,147938.76,34517.88,4856,0.0109,90.5177,Long Tail Customers
CUST01152,Aditya Shah,10,24,147892.07,39041.91,4857,0.0109,90.5285,Long Tail Customers
CUST02931,Vivaan Mehta,9,25,147837.92,33250.32,4858,0.0109,90.5394,Long Tail Customers
CUST02373,Sneha Mehta,12,25,147769.23,36026.17,4859,0.0109,90.5503,Long Tail Customers
CUST04366,Sneha Verma,8,21,147748.71,41208.37,4860,0.0109,90.5611,Long Tail Customers
CUST01673,Neha Singh,8,19,147698.28,20746.13,4861,0.0108,90.572,Long Tail Customers
CUST02300,Arjun Patil,11,28,147649.27,39652.76,4862,0.0108,90.5828,Long Tail Customers
CUST01592,Rahul Nair,17,29,147600.21,28578.93,4863,0.0108,90.5936,Long Tail Customers
CUST01499,Isha Patil,11,20,147592.14,32222.18,4864,0.0108,90.6045,Long Tail Customers
CUST02844,Aarav Shah,7,22,147565.58,27072.95,4865,0.0108,90.6153,Long Tail Customers
CUST00145,Ananya Mehta,10,28,147457.94,31941.87,4866,0.0108,90.6261,Long Tail Customers
CUST03560,Aarav Joshi,9,24,147455.62,35095.7,4867,0.0108,90.637,Long Tail Customers
CUST01146,Kavya Singh,10,21,147430.28,35826.94,4868,0.0108,90.6478,Long Tail Customers
CUST04859,Pooja Mehta,8,20,147428.16,39346.15,4869,0.0108,90.6586,Long Tail Customers
CUST03953,Meera Gupta,10,22,147408.87,30675.48,4870,0.0108,90.6695,Long Tail Customers
CUST03840,Neha Sharma,11,16,147362.06,30139.4,4871,0.0108,90.6803,Long Tail Customers
CUST02870,Neha Mehta,14,23,147285.92,45319.84,4872,0.0108,90.6911,Long Tail Customers
CUST03321,Aarav Singh,9,20,147261.09,33922.52,4873,0.0108,90.7019,Long Tail Customers
CUST05649,Neha Sharma,8,22,147243.29,41805.73,4874,0.0108,90.7127,Long Tail Customers
CUST05701,Vivaan Mhaske,10,26,147237.37,32211.46,4875,0.0108,90.7235,Long Tail Customers
CUST03484,Aditya Gupta,10,21,147200.45,39551.42,4876,0.0108,90.7343,Long Tail Customers
CUST05254,Neha Mhaske,9,20,147189.76,34317.68,4877,0.0108,90.7452,Long Tail Customers
CUST02705,Kavya Kumar,10,25,147185.35,38906.27,4878,0.0108,90.756,Long Tail Customers
CUST00283,Arjun Kumar,11,25,147173.27,34519.39,4879,0.0108,90.7668,Long Tail Customers
CUST02486,Rahul Verma,12,28,147150.88,28863.58,4880,0.0108,90.7776,Long Tail Customers
CUST01372,Pooja Singh,9,30,147147.37,40554.64,4881,0.0108,90.7884,Long Tail Customers
CUST00909,Arjun Patil,5,12,147117.76,32733.79,4882,0.0108,90.7992,Long Tail Customers
CUST05794,Amit Deshmukh,9,16,147098.48,32042.75,4883,0.0108,90.81,Long Tail Customers
CUST04780,Aditya Joshi,10,23,147097.4,33066.35,4884,0.0108,90.8208,Long Tail Customers
CUST05486,Priya Mehta,8,18,147084.0,33475.8,4885,0.0108,90.8316,Long Tail Customers
CUST00211,Kavya Verma,9,15,147048.28,36608.16,4886,0.0108,90.8424,Long Tail Customers
CUST05650,Pooja Kumar,9,16,147017.08,43246.05,4887,0.0108,90.8532,Long Tail Customers
CUST02430,Priya Verma,13,15,147001.8,40383.83,4888,0.0108,90.864,Long Tail Customers
CUST05769,Rohan Joshi,8,29,147000.55,44591.98,4889,0.0108,90.8748,Long Tail Customers
CUST01337,Aarav Kumar,9,19,146953.41,28941.92,4890,0.0108,90.8856,Long Tail Customers
CUST05659,Neha Nair,10,25,146925.22,36682.52,4891,0.0108,90.8964,Long Tail Customers
CUST03050,Rahul Sharma,10,21,146893.22,38502.82,4892,0.0108,90.9072,Long Tail Customers
CUST05918,Meera Verma,9,23,146863.22,47137.11,4893,0.0108,90.9179,Long Tail Customers
CUST01135,Karan Singh,9,20,146851.13,19365.37,4894,0.0108,90.9287,Long Tail Customers
CUST03783,Aarav Mehta,13,27,146815.48,29803.35,4895,0.0108,90.9395,Long Tail Customers
CUST03340,Kavya Mehta,12,26,146677.66,43231.69,4896,0.0108,90.9503,Long Tail Customers
CUST03082,Pooja Singh,13,23,146676.86,43933.44,4897,0.0108,90.9611,Long Tail Customers
CUST04263,Karan Gupta,10,23,146609.91,25624.53,4898,0.0108,90.9718,Long Tail Customers
CUST00245,Neha Deshmukh,10,22,146547.29,44858.93,4899,0.0108,90.9826,Long Tail Customers
CUST04468,Meera Singh,10,19,146544.35,38299.26,4900,0.0108,90.9933,Long Tail Customers
CUST00103,Vivaan Nair,13,23,146516.15,31576.23,4901,0.0108,91.0041,Long Tail Customers
CUST02744,Ananya Nair,10,26,146510.79,38271.48,4902,0.0108,91.0149,Long Tail Customers
CUST03431,Sneha Mhaske,9,19,146447.49,22579.49,4903,0.0108,91.0256,Long Tail Customers
CUST00312,Kavya Gupta,11,17,146425.24,25360.3,4904,0.0108,91.0364,Long Tail Customers
CUST05874,Aditya Deshmukh,8,16,146404.33,36570.44,4905,0.0108,91.0471,Long Tail Customers
CUST02107,Sneha Mhaske,11,30,146289.73,31562.19,4906,0.0107,91.0579,Long Tail Customers
CUST00897,Vivaan Joshi,10,17,146246.65,34781.0,4907,0.0107,91.0686,Long Tail Customers
CUST03578,Isha Shah,8,19,146230.47,20121.3,4908,0.0107,91.0794,Long Tail Customers
CUST03182,Aditya Joshi,9,14,146212.17,33846.52,4909,0.0107,91.0901,Long Tail Customers
CUST02412,Amit Joshi,8,22,146187.73,34435.43,4910,0.0107,91.1008,Long Tail Customers
CUST05712,Rahul Sharma,14,21,146174.38,34742.93,4911,0.0107,91.1116,Long Tail Customers
CUST05828,Rahul Patil,9,14,146161.11,37597.63,4912,0.0107,91.1223,Long Tail Customers
CUST04406,Priya Kumar,8,14,146148.78,42966.51,4913,0.0107,91.133,Long Tail Customers
CUST01071,Karan Verma,10,29,146115.84,34145.73,4914,0.0107,91.1438,Long Tail Customers
CUST02374,Kavya Sharma,16,24,146097.22,30357.18,4915,0.0107,91.1545,Long Tail Customers
CUST01963,Karan Mehta,9,27,146079.79,28956.15,4916,0.0107,91.1652,Long Tail Customers
CUST04939,Pooja Deshmukh,9,18,146073.01,31582.0,4917,0.0107,91.1759,Long Tail Customers
CUST00332,Neha Singh,8,13,146048.74,38108.6,4918,0.0107,91.1867,Long Tail Customers
CUST03608,Priya Gupta,11,20,146038.18,36324.7,4919,0.0107,91.1974,Long Tail Customers
CUST00343,Ananya Joshi,13,34,145969.2,34546.79,4920,0.0107,91.2081,Long Tail Customers
CUST02539,Priya Shah,12,33,145969.12,29329.63,4921,0.0107,91.2188,Long Tail Customers
CUST03457,Karan Shah,13,26,145948.58,36440.07,4922,0.0107,91.2296,Long Tail Customers
CUST01342,Karan Singh,11,20,145899.69,35203.3,4923,0.0107,91.2403,Long Tail Customers
CUST05653,Aarav Verma,9,21,145860.12,31703.31,4924,0.0107,91.251,Long Tail Customers
CUST03823,Neha Singh,10,21,145841.85,31358.28,4925,0.0107,91.2617,Long Tail Customers
CUST05171,Karan Mhaske,6,12,145764.04,37264.06,4926,0.0107,91.2724,Long Tail Customers
CUST05730,Ananya Singh,12,24,145697.39,36491.25,4927,0.0107,91.2831,Long Tail Customers
CUST05298,Isha Singh,11,26,145687.71,34270.11,4928,0.0107,91.2938,Long Tail Customers
CUST00136,Aarav Singh,12,25,145540.14,31669.24,4929,0.0107,91.3045,Long Tail Customers
CUST03523,Rohan Joshi,14,25,145501.23,29868.02,4930,0.0107,91.3152,Long Tail Customers
CUST01022,Karan Patil,9,17,145349.54,32613.13,4931,0.0107,91.3258,Long Tail Customers
CUST05211,Priya Joshi,8,24,145341.44,27763.33,4932,0.0107,91.3365,Long Tail Customers
CUST01713,Karan Joshi,11,24,145328.09,40229.64,4933,0.0107,91.3472,Long Tail Customers
CUST05107,Arjun Sharma,10,16,145302.95,28717.72,4934,0.0107,91.3579,Long Tail Customers
CUST01836,Rohan Deshmukh,15,27,145273.81,32107.11,4935,0.0107,91.3685,Long Tail Customers
CUST04954,Neha Gupta,15,33,145252.46,28242.23,4936,0.0107,91.3792,Long Tail Customers
CUST02845,Neha Joshi,11,21,145185.58,27960.56,4937,0.0107,91.3899,Long Tail Customers
CUST02832,Amit Mhaske,9,21,145181.78,40704.74,4938,0.0107,91.4005,Long Tail Customers
CUST05275,Amit Sharma,10,23,145164.67,34270.5,4939,0.0107,91.4112,Long Tail Customers
CUST03902,Amit Shah,9,16,145127.44,36578.94,4940,0.0107,91.4218,Long Tail Customers
CUST00567,Karan Mehta,11,23,145058.97,40855.46,4941,0.0107,91.4325,Long Tail Customers
CUST05225,Karan Joshi,9,20,144990.09,28335.75,4942,0.0106,91.4432,Long Tail Customers
CUST03787,Amit Mhaske,10,23,144983.01,27322.11,4943,0.0106,91.4538,Long Tail Customers
CUST01416,Pooja Deshmukh,13,19,144851.55,42132.11,4944,0.0106,91.4644,Long Tail Customers
CUST03597,Neha Patil,10,20,144736.77,31098.19,4945,0.0106,91.4751,Long Tail Customers
CUST04330,Kavya Patil,9,23,144661.13,24547.24,4946,0.0106,91.4857,Long Tail Customers
CUST04050,Kavya Nair,11,22,144636.96,38521.17,4947,0.0106,91.4963,Long Tail Customers
CUST05736,Kavya Verma,11,19,144615.26,27619.7,4948,0.0106,91.5069,Long Tail Customers
CUST00694,Ananya Patil,11,21,144531.21,47852.71,4949,0.0106,91.5175,Long Tail Customers
CUST05669,Amit Kumar,11,29,144347.22,28436.26,4950,0.0106,91.5281,Long Tail Customers
CUST04785,Pooja Sharma,7,20,144342.39,37391.0,4951,0.0106,91.5388,Long Tail Customers
CUST03932,Kavya Mhaske,7,14,144311.65,46441.92,4952,0.0106,91.5493,Long Tail Customers
CUST01496,Arjun Verma,11,19,144307.57,35980.93,4953,0.0106,91.5599,Long Tail Customers
CUST01572,Neha Nair,9,26,144296.94,42287.14,4954,0.0106,91.5705,Long Tail Customers
CUST00859,Karan Sharma,10,19,144248.54,25752.35,4955,0.0106,91.5811,Long Tail Customers
CUST00430,Meera Mhaske,9,20,144230.68,29692.37,4956,0.0106,91.5917,Long Tail Customers
CUST03382,Amit Gupta,8,23,144201.09,39361.37,4957,0.0106,91.6023,Long Tail Customers
CUST03387,Isha Gupta,8,21,144190.21,23203.76,4958,0.0106,91.6129,Long Tail Customers
CUST02068,Pooja Verma,8,20,144161.05,37944.39,4959,0.0106,91.6235,Long Tail Customers
