Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Profit_Margin_Percent,Revenue_Rank,Profit_Rank,Customer_Row_Number,Revenue_Quartile,Customer_Value_Segment
CUST02384,Arjun Kumar,14,24,173937.77,46894.09,26.96,4179,3569,4179,3,Medium-Low Value
CUST03103,Amit Singh,10,20,173926.27,37527.41,21.58,4180,4518,4180,3,Medium-Low Value
CUST00177,Neha Patil,12,24,173876.43,39639.0,22.8,4181,4316,4181,3,Medium-Low Value
CUST01328,Priya Nair,12,29,173875.03,40924.94,23.54,4182,4189,4182,3,Medium-Low Value
CUST01491,Neha Singh,15,30,173865.32,46959.33,27.01,4183,3565,4183,3,Medium-Low Value
CUST01230,Vivaan Kumar,12,21,173851.97,48952.9,28.16,4184,3366,4184,3,Medium-Low Value
CUST02472,Isha Patil,9,19,173763.16,43360.75,24.95,4185,3953,4185,3,Medium-Low Value
CUST02992,Aarav Mhaske,9,23,173726.92,43080.38,24.8,4186,3980,4186,3,Medium-Low Value
CUST02742,Sneha Mhaske,11,25,173598.77,42535.98,24.5,4187,4038,4187,3,Medium-Low Value
CUST03844,Rohan Sharma,9,22,173590.31,52110.16,30.02,4188,3063,4188,3,Medium-Low Value
CUST04018,Isha Verma,9,22,173554.67,53543.15,30.85,4189,2919,4189,3,Medium-Low Value
CUST05063,Isha Shah,11,24,173523.37,34715.71,20.01,4190,4771,4190,3,Medium-Low Value
CUST03108,Rahul Joshi,11,26,173483.45,50549.0,29.14,4191,3207,4191,3,Medium-Low Value
CUST02901,Aarav Joshi,16,52,173468.79,42036.58,24.23,4192,4080,4192,3,Medium-Low Value
CUST04990,Arjun Mhaske,12,25,173445.82,47337.16,27.29,4193,3525,4193,3,Medium-Low Value
CUST01046,Meera Singh,12,18,173402.66,43052.56,24.83,4194,3983,4194,3,Medium-Low Value
CUST03676,Aditya Verma,9,18,173400.85,52998.56,30.56,4195,2973,4195,3,Medium-Low Value
CUST01979,Kavya Verma,10,24,173395.85,41884.3,24.16,4196,4085,4196,3,Medium-Low Value
CUST01628,Vivaan Sharma,8,19,173379.14,39760.83,22.93,4197,4303,4197,3,Medium-Low Value
CUST05158,Amit Joshi,11,29,173377.62,39650.99,22.87,4198,4313,4198,3,Medium-Low Value
CUST04141,Meera Nair,8,17,173370.92,40498.15,23.36,4199,4244,4199,3,Medium-Low Value
CUST01789,Priya Patil,12,28,173367.66,45314.38,26.14,4200,3736,4200,3,Medium-Low Value
CUST03522,Priya Kumar,8,23,173336.04,47384.57,27.34,4201,3521,4201,3,Medium-Low Value
CUST04032,Arjun Verma,11,21,173162.09,52293.51,30.2,4202,3038,4202,3,Medium-Low Value
CUST01120,Amit Joshi,12,24,173157.43,32629.27,18.84,4203,4961,4203,3,Medium-Low Value
CUST03937,Priya Mehta,15,28,173149.57,50846.21,29.37,4204,3187,4204,3,Medium-Low Value
CUST05494,Priya Mhaske,10,26,173147.48,39610.12,22.88,4205,4321,4205,3,Medium-Low Value
CUST05993,Ananya Shah,13,28,173113.76,38216.65,22.08,4206,4456,4206,3,Medium-Low Value
CUST05407,Neha Gupta,11,20,173106.97,40399.59,23.34,4207,4247,4207,3,Medium-Low Value
CUST01228,Rohan Deshmukh,10,21,173095.62,51692.7,29.86,4208,3102,4208,3,Medium-Low Value
CUST04357,Amit Deshmukh,7,25,173088.41,47946.42,27.7,4209,3468,4209,3,Medium-Low Value
CUST03107,Isha Mehta,13,30,173006.51,35689.2,20.63,4210,4687,4210,3,Medium-Low Value
CUST03610,Pooja Mehta,8,16,172979.63,33092.48,19.13,4211,4921,4211,3,Medium-Low Value
CUST02639,Aarav Shah,12,25,172911.45,34042.26,19.69,4212,4845,4212,3,Medium-Low Value
CUST05867,Ananya Singh,10,21,172851.94,45150.08,26.12,4213,3750,4213,3,Medium-Low Value
CUST01208,Neha Singh,10,22,172845.66,43909.93,25.4,4214,3890,4214,3,Medium-Low Value
CUST05907,Isha Singh,12,29,172842.83,41467.01,23.99,4215,4125,4215,3,Medium-Low Value
CUST02415,Rohan Joshi,10,27,172816.95,45698.75,26.44,4216,3697,4216,3,Medium-Low Value
CUST03124,Aarav Kumar,14,32,172724.19,38337.3,22.2,4217,4447,4217,3,Medium-Low Value
CUST01926,Amit Mhaske,12,34,172660.42,46457.71,26.91,4218,3614,4218,3,Medium-Low Value
CUST00542,Karan Sharma,9,19,172629.26,37205.42,21.55,4219,4550,4219,3,Medium-Low Value
CUST03900,Amit Verma,13,31,172554.5,44241.82,25.64,4220,3847,4220,3,Medium-Low Value
CUST05593,Ananya Verma,11,23,172500.07,38604.37,22.38,4221,4417,4221,3,Medium-Low Value
CUST00248,Sneha Mhaske,11,25,172430.97,36248.69,21.02,4222,4635,4222,3,Medium-Low Value
CUST01267,Pooja Mhaske,7,20,172420.95,42786.22,24.81,4223,4009,4223,3,Medium-Low Value
CUST00086,Kavya Gupta,10,21,172383.27,34894.66,20.24,4224,4759,4224,3,Medium-Low Value
CUST03141,Amit Verma,10,18,172378.52,28576.02,16.58,4225,5284,4225,3,Medium-Low Value
CUST01436,Pooja Singh,12,23,172308.02,39720.55,23.05,4226,4307,4226,3,Medium-Low Value
CUST02081,Isha Kumar,8,19,172303.21,44724.48,25.96,4227,3796,4227,3,Medium-Low Value
CUST00201,Ananya Nair,11,21,172238.97,49125.06,28.52,4228,3352,4228,3,Medium-Low Value
CUST02949,Rohan Shah,13,31,172233.88,39174.25,22.74,4229,4364,4229,3,Medium-Low Value
CUST04654,Rohan Kumar,11,27,172227.56,46104.88,26.77,4230,3655,4230,3,Medium-Low Value
CUST01248,Amit Gupta,18,35,172154.22,45594.93,26.48,4231,3706,4231,3,Medium-Low Value
CUST02043,Vivaan Shah,12,29,172132.24,30370.9,17.64,4232,5167,4232,3,Medium-Low Value
CUST00902,Sneha Nair,13,21,172121.28,37361.67,21.71,4233,4534,4233,3,Medium-Low Value
CUST01985,Rohan Shah,10,20,172099.18,42931.36,24.95,4234,3991,4234,3,Medium-Low Value
CUST03638,Rohan Kumar,7,15,172089.41,48603.24,28.24,4235,3403,4235,3,Medium-Low Value
CUST03347,Aditya Mhaske,11,16,172047.73,28714.3,16.69,4236,5269,4236,3,Medium-Low Value
CUST03795,Karan Joshi,10,24,172036.59,41881.95,24.34,4237,4086,4237,3,Medium-Low Value
CUST05795,Rohan Patil,12,26,171923.64,42765.07,24.87,4238,4013,4238,3,Medium-Low Value
CUST03333,Rohan Mhaske,10,25,171897.6,38175.99,22.21,4239,4462,4239,3,Medium-Low Value
CUST01455,Meera Gupta,8,18,171856.38,32427.35,18.87,4240,4980,4240,3,Medium-Low Value
CUST04462,Meera Verma,10,21,171825.69,55240.49,32.15,4241,2765,4241,3,Medium-Low Value
CUST01738,Pooja Patil,11,27,171819.22,45516.38,26.49,4242,3714,4242,3,Medium-Low Value
CUST00800,Meera Deshmukh,15,29,171815.15,43773.25,25.48,4243,3906,4243,3,Medium-Low Value
CUST01956,Amit Nair,8,19,171701.23,41795.73,24.34,4244,4097,4244,3,Medium-Low Value
CUST00305,Ananya Patil,10,20,171626.57,48121.07,28.04,4245,3450,4245,3,Medium-Low Value
CUST04236,Isha Mehta,8,16,171452.76,28240.12,16.47,4246,5302,4246,3,Medium-Low Value
CUST04728,Amit Mhaske,11,25,171441.6,49304.81,28.76,4247,3334,4247,3,Medium-Low Value
CUST03007,Karan Sharma,11,28,171435.6,41169.92,24.01,4248,4167,4248,3,Medium-Low Value
CUST04927,Rahul Verma,11,20,171403.1,36500.52,21.3,4249,4614,4249,3,Medium-Low Value
CUST02153,Kavya Singh,9,20,171386.34,33620.52,19.62,4250,4882,4250,3,Medium-Low Value
CUST05221,Arjun Singh,13,26,171383.47,42139.28,24.59,4251,4074,4251,3,Medium-Low Value
CUST02187,Sneha Shah,13,25,171344.12,47033.96,27.45,4252,3557,4252,3,Medium-Low Value
CUST02428,Karan Sharma,8,16,171330.68,37072.36,21.64,4253,4564,4253,3,Medium-Low Value
CUST02644,Pooja Gupta,13,27,171312.51,28557.66,16.67,4254,5287,4254,3,Medium-Low Value
CUST01977,Aditya Shah,8,18,171296.55,46774.65,27.31,4255,3584,4255,3,Medium-Low Value
CUST00050,Aditya Gupta,10,21,171235.6,34574.2,20.19,4256,4789,4256,3,Medium-Low Value
CUST04217,Rahul Nair,14,24,171222.23,44041.98,25.72,4257,3874,4257,3,Medium-Low Value
CUST04896,Rahul Singh,10,19,171205.02,40844.21,23.86,4258,4199,4258,3,Medium-Low Value
CUST01798,Meera Mhaske,12,22,171156.99,37614.38,21.98,4259,4506,4259,3,Medium-Low Value
CUST05350,Neha Gupta,14,26,171129.35,42637.33,24.92,4260,4026,4260,3,Medium-Low Value
CUST03714,Sneha Patil,10,17,171102.36,44504.58,26.01,4261,3814,4261,3,Medium-Low Value
CUST03113,Karan Joshi,8,19,170932.67,50107.62,29.31,4262,3248,4262,3,Medium-Low Value
CUST00093,Kavya Patil,10,25,170909.5,36795.76,21.53,4263,4589,4263,3,Medium-Low Value
CUST03544,Arjun Singh,14,33,170875.83,41895.64,24.52,4264,4084,4264,3,Medium-Low Value
CUST05453,Rahul Deshmukh,10,38,170857.04,45471.03,26.61,4265,3718,4265,3,Medium-Low Value
CUST05271,Amit Kumar,12,25,170792.35,36700.1,21.49,4266,4595,4266,3,Medium-Low Value
CUST04566,Rohan Deshmukh,14,31,170778.24,40529.7,23.73,4267,4241,4267,3,Medium-Low Value
CUST01264,Vivaan Mhaske,14,29,170733.81,37211.68,21.8,4268,4548,4268,3,Medium-Low Value
CUST02730,Arjun Verma,10,20,170725.01,48764.1,28.56,4269,3391,4269,3,Medium-Low Value
CUST01834,Arjun Mehta,11,30,170720.71,46555.28,27.27,4270,3603,4270,3,Medium-Low Value
CUST05187,Priya Joshi,10,20,170703.67,32671.19,19.14,4271,4958,4271,3,Medium-Low Value
CUST01766,Rahul Shah,12,23,170703.48,46363.45,27.16,4272,3627,4272,3,Medium-Low Value
CUST05049,Aarav Kumar,6,21,170629.82,28656.61,16.79,4273,5274,4273,3,Medium-Low Value
CUST02038,Kavya Gupta,13,28,170528.26,37617.86,22.06,4274,4505,4274,3,Medium-Low Value
CUST04084,Aditya Mhaske,8,23,170497.51,48544.45,28.47,4275,3413,4275,3,Medium-Low Value
CUST02660,Aditya Sharma,10,24,170469.67,43524.38,25.53,4276,3939,4276,3,Medium-Low Value
CUST05958,Arjun Shah,9,18,170399.68,44198.15,25.94,4277,3852,4277,3,Medium-Low Value
CUST03299,Rohan Singh,10,26,170318.33,42790.39,25.12,4278,4008,4278,3,Medium-Low Value
CUST02874,Arjun Deshmukh,12,31,170193.73,26517.19,15.58,4279,5425,4279,3,Medium-Low Value
CUST04474,Sneha Nair,10,22,170056.77,41536.75,24.43,4280,4122,4280,3,Medium-Low Value
CUST02948,Aarav Shah,8,19,170017.9,43483.56,25.58,4281,3946,4281,3,Medium-Low Value
CUST00695,Rohan Nair,13,31,169979.73,31702.21,18.65,4282,5046,4282,3,Medium-Low Value
CUST05331,Amit Sharma,9,23,169979.5,46671.74,27.46,4283,3599,4283,3,Medium-Low Value
CUST03929,Rahul Verma,13,24,169892.97,31547.7,18.57,4284,5063,4284,3,Medium-Low Value
CUST01561,Kavya Nair,10,26,169888.04,44411.11,26.14,4285,3825,4285,3,Medium-Low Value
CUST00544,Isha Deshmukh,9,21,169738.84,54682.43,32.22,4286,2813,4286,3,Medium-Low Value
CUST02386,Amit Nair,12,23,169735.87,48166.74,28.38,4287,3448,4287,3,Medium-Low Value
CUST00880,Rahul Singh,9,24,169716.42,44194.32,26.04,4288,3853,4288,3,Medium-Low Value
CUST02906,Rahul Gupta,12,26,169615.18,44386.06,26.17,4289,3830,4289,3,Medium-Low Value
CUST02148,Arjun Nair,12,27,169571.08,36257.47,21.38,4290,4632,4290,3,Medium-Low Value
CUST02688,Rohan Joshi,10,20,169530.01,36115.04,21.3,4291,4643,4291,3,Medium-Low Value
CUST01021,Vivaan Sharma,11,21,169493.31,45331.12,26.75,4292,3732,4292,3,Medium-Low Value
CUST02884,Aditya Mhaske,11,30,169474.5,42183.15,24.89,4293,4070,4293,3,Medium-Low Value
CUST04446,Neha Verma,11,22,169406.9,23654.94,13.96,4294,5576,4294,3,Medium-Low Value
CUST05718,Pooja Mehta,8,19,169395.68,27584.63,16.28,4295,5361,4295,3,Medium-Low Value
CUST01660,Arjun Joshi,12,24,169364.7,36760.78,21.71,4296,4591,4296,3,Medium-Low Value
CUST04599,Kavya Gupta,17,26,169353.74,40581.77,23.96,4297,4230,4297,3,Medium-Low Value
CUST04358,Rahul Shah,14,27,169275.02,30453.43,17.99,4298,5159,4298,3,Medium-Low Value
CUST00832,Rohan Gupta,8,24,169206.22,37073.68,21.91,4299,4563,4299,3,Medium-Low Value
CUST05147,Vivaan Deshmukh,10,21,169142.13,44385.07,26.24,4300,3831,4300,3,Medium-Low Value
CUST00515,Arjun Sharma,13,27,169101.75,40230.4,23.79,4301,4266,4301,3,Medium-Low Value
CUST03184,Vivaan Patil,12,21,169003.75,37714.94,22.32,4302,4496,4302,3,Medium-Low Value
CUST03408,Vivaan Singh,13,31,168849.18,38902.01,23.04,4303,4394,4303,3,Medium-Low Value
CUST03817,Kavya Singh,13,27,168756.07,34408.02,20.39,4304,4808,4304,3,Medium-Low Value
CUST00011,Rohan Singh,12,27,168682.39,46501.24,27.57,4305,3611,4305,3,Medium-Low Value
CUST00388,Aarav Mehta,14,28,168644.02,22473.48,13.33,4306,5633,4306,3,Medium-Low Value
CUST05820,Aarav Singh,14,27,168563.95,46137.57,27.37,4307,3650,4307,3,Medium-Low Value
CUST01904,Neha Nair,10,23,168556.42,43881.12,26.03,4308,3897,4308,3,Medium-Low Value
CUST03069,Kavya Shah,16,30,168509.86,36020.75,21.38,4309,4655,4309,3,Medium-Low Value
CUST05723,Aarav Patil,11,30,168493.14,36533.92,21.68,4310,4612,4310,3,Medium-Low Value
CUST01967,Arjun Singh,11,17,168447.29,46442.65,27.57,4311,3619,4311,3,Medium-Low Value
CUST01479,Kavya Joshi,11,26,168444.68,27367.45,16.25,4312,5373,4312,3,Medium-Low Value
CUST02052,Kavya Nair,14,30,168441.35,40316.74,23.94,4313,4256,4313,3,Medium-Low Value
CUST02416,Aditya Verma,12,24,168409.18,37504.94,22.27,4314,4522,4314,3,Medium-Low Value
CUST05297,Sneha Nair,12,20,168408.44,41869.8,24.86,4315,4087,4315,3,Medium-Low Value
CUST05994,Karan Gupta,10,28,168392.21,33133.04,19.68,4316,4917,4316,3,Medium-Low Value
CUST00198,Amit Singh,10,23,168379.25,42556.65,25.27,4317,4036,4317,3,Medium-Low Value
CUST05836,Arjun Gupta,12,28,168366.22,47214.07,28.04,4318,3536,4318,3,Medium-Low Value
CUST04636,Aarav Singh,12,21,168362.61,34965.23,20.77,4319,4747,4319,3,Medium-Low Value
CUST00310,Amit Joshi,14,27,168327.14,45418.69,26.98,4320,3724,4320,3,Medium-Low Value
CUST01062,Aarav Joshi,8,19,168204.01,41746.46,24.82,4321,4102,4321,3,Medium-Low Value
CUST02698,Karan Kumar,9,31,168195.89,33206.12,19.74,4322,4911,4322,3,Medium-Low Value
CUST04160,Vivaan Kumar,14,34,168168.93,31326.23,18.63,4323,5082,4323,3,Medium-Low Value
CUST02103,Sneha Sharma,11,23,168161.92,34910.55,20.76,4324,4755,4324,3,Medium-Low Value
CUST01659,Neha Mhaske,10,27,168131.4,36570.52,21.75,4325,4608,4325,3,Medium-Low Value
CUST04684,Amit Nair,17,34,168060.27,37281.59,22.18,4326,4542,4326,3,Medium-Low Value
CUST05373,Karan Nair,9,23,168039.16,40748.92,24.25,4327,4211,4327,3,Medium-Low Value
CUST05028,Kavya Nair,10,23,168015.61,39554.98,23.54,4328,4326,4328,3,Medium-Low Value
CUST01318,Sneha Verma,9,19,167994.33,46225.12,27.52,4329,3641,4329,3,Medium-Low Value
CUST02592,Vivaan Patil,8,24,167986.95,28712.05,17.09,4330,5270,4330,3,Medium-Low Value
CUST00757,Rohan Mehta,10,20,167951.19,46719.28,27.82,4331,3591,4331,3,Medium-Low Value
CUST04194,Neha Deshmukh,15,28,167895.49,36594.45,21.8,4332,4604,4332,3,Medium-Low Value
CUST03946,Isha Singh,15,33,167861.51,31213.39,18.59,4333,5100,4333,3,Medium-Low Value
CUST03898,Isha Sharma,13,23,167825.05,46587.93,27.76,4334,3602,4334,3,Medium-Low Value
CUST04273,Aarav Patil,12,28,167797.78,50390.94,30.03,4335,3222,4335,3,Medium-Low Value
CUST03702,Aditya Verma,8,19,167781.4,50892.73,30.33,4336,3182,4336,3,Medium-Low Value
CUST02645,Arjun Gupta,9,19,167717.4,44594.62,26.59,4337,3808,4337,3,Medium-Low Value
CUST04145,Sneha Mehta,11,27,167614.35,33962.95,20.26,4338,4852,4338,3,Medium-Low Value
CUST04924,Rahul Sharma,14,30,167533.6,37560.69,22.42,4339,4513,4339,3,Medium-Low Value
CUST05305,Arjun Verma,8,17,167527.73,40054.9,23.91,4340,4281,4340,3,Medium-Low Value
CUST04094,Neha Joshi,7,20,167505.66,33805.21,20.18,4341,4868,4341,3,Medium-Low Value
CUST04628,Rahul Patil,10,21,167504.52,39404.02,23.52,4342,4339,4342,3,Medium-Low Value
CUST05482,Aarav Mhaske,10,25,167488.96,48087.94,28.71,4343,3453,4343,3,Medium-Low Value
CUST01844,Kavya Joshi,12,23,167416.76,29616.63,17.69,4344,5213,4344,3,Medium-Low Value
CUST03849,Isha Singh,9,27,167405.35,36758.08,21.96,4345,4592,4345,3,Medium-Low Value
CUST04822,Ananya Patil,9,23,167381.48,43677.2,26.09,4346,3920,4346,3,Medium-Low Value
CUST05601,Vivaan Deshmukh,13,23,167296.4,45087.79,26.95,4347,3760,4347,3,Medium-Low Value
CUST00182,Pooja Kumar,10,22,167279.24,34553.83,20.66,4348,4793,4348,3,Medium-Low Value
CUST01200,Ananya Verma,10,18,167277.52,35266.94,21.08,4349,4716,4349,3,Medium-Low Value
CUST05215,Ananya Nair,14,29,167274.54,36335.6,21.72,4350,4625,4350,3,Medium-Low Value
CUST02053,Aditya Kumar,9,18,167244.65,31696.92,18.95,4351,5047,4351,3,Medium-Low Value
CUST03551,Pooja Patil,10,18,167188.86,37796.74,22.61,4352,4491,4352,3,Medium-Low Value
CUST04869,Amit Shah,9,23,167159.57,41135.77,24.61,4353,4172,4353,3,Medium-Low Value
CUST04697,Amit Verma,6,19,167153.8,40054.78,23.96,4354,4282,4354,3,Medium-Low Value
CUST03253,Meera Mhaske,12,26,167150.23,43514.85,26.03,4355,3940,4355,3,Medium-Low Value
CUST01151,Priya Nair,12,22,167149.69,35323.05,21.13,4356,4711,4356,3,Medium-Low Value
CUST03375,Priya Shah,13,29,167140.91,34443.85,20.61,4357,4804,4357,3,Medium-Low Value
CUST01401,Rohan Mehta,11,23,167117.94,32799.16,19.63,4358,4948,4358,3,Medium-Low Value
CUST00981,Sneha Sharma,12,35,167096.96,43358.29,25.95,4359,3954,4359,3,Medium-Low Value
CUST01086,Arjun Mhaske,8,22,166930.75,43585.7,26.11,4360,3928,4360,3,Medium-Low Value
CUST00436,Pooja Patil,13,26,166912.97,43188.04,25.87,4361,3973,4361,3,Medium-Low Value
CUST04254,Ananya Shah,10,19,166896.9,30836.16,18.48,4362,5136,4362,3,Medium-Low Value
CUST03266,Pooja Nair,8,17,166832.83,32708.46,19.61,4363,4953,4363,3,Medium-Low Value
CUST01454,Rahul Mhaske,8,20,166824.82,47678.22,28.58,4364,3496,4364,3,Medium-Low Value
CUST05214,Aditya Sharma,11,22,166805.32,33529.63,20.1,4365,4888,4365,3,Medium-Low Value
CUST04933,Neha Joshi,12,26,166743.58,45526.89,27.3,4366,3712,4366,3,Medium-Low Value
CUST03426,Sneha Deshmukh,12,26,166709.45,52526.0,31.51,4367,3018,4367,3,Medium-Low Value
CUST00923,Meera Singh,9,15,166646.3,46258.48,27.76,4368,3638,4368,3,Medium-Low Value
CUST05724,Ananya Mehta,14,22,166640.06,46689.86,28.02,4369,3595,4369,3,Medium-Low Value
CUST03002,Arjun Kumar,13,25,166631.72,35623.27,21.38,4370,4689,4370,3,Medium-Low Value
CUST02316,Arjun Kumar,8,20,166629.66,27737.31,16.65,4371,5347,4371,3,Medium-Low Value
CUST01704,Amit Joshi,11,29,166616.03,51645.45,31.0,4372,3108,4372,3,Medium-Low Value
CUST02582,Isha Nair,12,23,166594.89,41206.45,24.73,4373,4158,4373,3,Medium-Low Value
CUST03564,Sneha Sharma,13,21,166542.33,32042.49,19.24,4374,5009,4374,3,Medium-Low Value
CUST02456,Meera Gupta,9,21,166523.43,25052.35,15.04,4375,5509,4375,3,Medium-Low Value
CUST02204,Pooja Verma,12,23,166523.26,34289.4,20.59,4376,4818,4376,3,Medium-Low Value
CUST04108,Pooja Gupta,11,24,166426.46,27922.48,16.78,4377,5335,4377,3,Medium-Low Value
CUST00841,Isha Mhaske,15,29,166356.03,43503.75,26.15,4378,3941,4378,3,Medium-Low Value
CUST05021,Sneha Mhaske,15,28,166282.05,31857.9,19.16,4379,5031,4379,3,Medium-Low Value
CUST03130,Aarav Sharma,13,19,166190.71,42435.21,25.53,4380,4047,4380,3,Medium-Low Value
CUST03808,Meera Shah,15,28,166135.92,35930.56,21.63,4381,4664,4381,3,Medium-Low Value
CUST05084,Aditya Singh,9,20,166028.63,33195.6,19.99,4382,4912,4382,3,Medium-Low Value
CUST05454,Kavya Deshmukh,8,21,165960.23,53549.07,32.27,4383,2917,4383,3,Medium-Low Value
CUST00184,Rohan Mehta,10,23,165944.47,38932.04,23.46,4384,4390,4384,3,Medium-Low Value
CUST03545,Arjun Mehta,11,26,165937.15,43915.6,26.47,4385,3889,4385,3,Medium-Low Value
CUST00528,Karan Gupta,13,28,165911.82,46239.51,27.87,4386,3640,4386,3,Medium-Low Value
CUST04157,Rahul Joshi,8,21,165867.86,32922.03,19.85,4387,4941,4387,3,Medium-Low Value
CUST03530,Amit Verma,8,19,165822.19,49053.07,29.58,4388,3359,4388,3,Medium-Low Value
CUST03871,Rohan Patil,13,26,165759.84,51528.8,31.09,4389,3125,4389,3,Medium-Low Value
CUST04480,Amit Patil,7,19,165723.18,38151.25,23.02,4390,4467,4390,3,Medium-Low Value
CUST05234,Priya Kumar,14,29,165715.51,50794.34,30.65,4391,3190,4391,3,Medium-Low Value
CUST00684,Kavya Verma,9,24,165702.71,52122.9,31.46,4392,3061,4392,3,Medium-Low Value
CUST02964,Rahul Joshi,11,19,165679.99,40269.53,24.31,4393,4260,4393,3,Medium-Low Value
CUST03393,Aarav Verma,13,27,165647.65,26648.9,16.09,4394,5418,4394,3,Medium-Low Value
CUST05846,Aditya Sharma,12,20,165641.15,40379.28,24.38,4395,4251,4395,3,Medium-Low Value
CUST03685,Priya Shah,13,28,165635.58,38553.49,23.28,4396,4424,4396,3,Medium-Low Value
CUST05202,Rahul Deshmukh,11,28,165631.13,29841.31,18.02,4397,5202,4397,3,Medium-Low Value
CUST03700,Priya Kumar,13,24,165627.7,41849.7,25.27,4398,4090,4398,3,Medium-Low Value
CUST05050,Pooja Kumar,13,28,165588.03,33593.88,20.29,4399,4884,4399,3,Medium-Low Value
CUST02969,Amit Patil,11,22,165525.72,46895.31,28.33,4400,3568,4400,3,Medium-Low Value
CUST03265,Neha Gupta,9,18,165491.66,38620.21,23.34,4401,4414,4401,3,Medium-Low Value
CUST05680,Rohan Mehta,7,26,165489.8,46861.62,28.32,4402,3573,4402,3,Medium-Low Value
CUST00452,Arjun Singh,11,22,165462.36,44131.16,26.67,4403,3865,4403,3,Medium-Low Value
CUST05226,Sneha Nair,11,23,165395.97,30753.58,18.59,4404,5142,4404,3,Medium-Low Value
CUST01809,Priya Sharma,14,27,165116.51,37514.82,22.72,4405,4520,4405,3,Medium-Low Value
CUST03975,Meera Deshmukh,10,18,165102.71,27806.67,16.84,4406,5340,4406,3,Medium-Low Value
CUST04301,Arjun Patil,6,20,165036.96,45910.04,27.82,4407,3677,4407,3,Medium-Low Value
CUST05533,Priya Joshi,13,22,164981.81,39626.04,24.02,4408,4317,4408,3,Medium-Low Value
CUST02406,Sneha Verma,10,20,164956.31,50541.64,30.64,4409,3208,4409,3,Medium-Low Value
CUST02090,Rohan Deshmukh,14,32,164949.78,31134.15,18.87,4410,5107,4410,3,Medium-Low Value
CUST04913,Vivaan Shah,10,20,164933.11,30664.0,18.59,4411,5149,4411,3,Medium-Low Value
CUST01848,Karan Sharma,8,20,164897.51,31743.84,19.25,4412,5040,4412,3,Medium-Low Value
CUST03553,Isha Nair,9,21,164892.0,39130.46,23.73,4413,4369,4413,3,Medium-Low Value
CUST02755,Isha Gupta,9,22,164803.56,49965.98,30.32,4414,3263,4414,3,Medium-Low Value
CUST02854,Rohan Mhaske,11,27,164791.75,33179.79,20.13,4415,4914,4415,3,Medium-Low Value
CUST02273,Sneha Deshmukh,9,22,164776.71,36056.43,21.88,4416,4651,4416,3,Medium-Low Value
CUST01063,Meera Patil,11,33,164602.8,48809.61,29.65,4417,3381,4417,3,Medium-Low Value
CUST03527,Ananya Singh,15,38,164512.47,38500.3,23.4,4418,4431,4418,3,Medium-Low Value
CUST01529,Aditya Patil,10,24,164501.78,37476.33,22.78,4419,4525,4419,3,Medium-Low Value
CUST03051,Meera Singh,10,26,164480.02,43493.14,26.44,4420,3944,4420,3,Medium-Low Value
CUST04407,Rahul Mhaske,9,17,164477.53,46751.33,28.42,4421,3588,4421,3,Medium-Low Value
CUST03985,Meera Verma,13,32,164449.55,33749.43,20.52,4422,4873,4422,3,Medium-Low Value
CUST03448,Sneha Deshmukh,13,26,164421.58,39002.36,23.72,4423,4382,4423,3,Medium-Low Value
CUST02241,Amit Kumar,7,27,164420.81,44095.61,26.82,4424,3870,4424,3,Medium-Low Value
CUST01368,Isha Sharma,9,23,164388.25,26830.63,16.32,4425,5405,4425,3,Medium-Low Value
CUST04555,Aditya Singh,9,23,164233.82,40701.18,24.78,4426,4218,4426,3,Medium-Low Value
CUST03117,Vivaan Gupta,8,21,164227.06,38001.07,23.14,4427,4477,4427,3,Medium-Low Value
CUST00194,Rahul Deshmukh,12,32,164125.73,45292.85,27.6,4428,3738,4428,3,Medium-Low Value
CUST03320,Rohan Gupta,9,20,164017.23,33784.62,20.6,4429,4869,4429,3,Medium-Low Value
CUST03190,Arjun Nair,14,33,164015.47,48253.0,29.42,4430,3441,4430,3,Medium-Low Value
CUST02263,Karan Patil,10,27,163948.69,45056.2,27.48,4431,3764,4431,3,Medium-Low Value
CUST00058,Arjun Singh,9,17,163943.7,48794.51,29.76,4432,3385,4432,3,Medium-Low Value
CUST05527,Arjun Mhaske,11,21,163906.66,38678.35,23.6,4433,4407,4433,3,Medium-Low Value
CUST05411,Amit Sharma,12,28,163883.22,37852.22,23.1,4434,4488,4434,3,Medium-Low Value
CUST00055,Aarav Nair,11,20,163881.1,40188.48,24.52,4435,4271,4435,3,Medium-Low Value
CUST02930,Rohan Deshmukh,13,33,163864.04,35618.84,21.74,4436,4690,4436,3,Medium-Low Value
CUST01000,Amit Singh,9,23,163818.69,42675.62,26.05,4437,4020,4437,3,Medium-Low Value
CUST01091,Rohan Nair,8,20,163812.19,45119.08,27.54,4438,3756,4438,3,Medium-Low Value
CUST04196,Ananya Joshi,10,18,163807.34,51892.17,31.68,4439,3079,4439,3,Medium-Low Value
CUST01610,Arjun Kumar,12,29,163734.53,47177.05,28.81,4440,3539,4440,3,Medium-Low Value
CUST03797,Rahul Mehta,14,27,163700.14,37080.04,22.65,4441,4562,4441,3,Medium-Low Value
CUST05354,Ananya Mehta,15,28,163497.3,36690.23,22.44,4442,4596,4442,3,Medium-Low Value
