Customer_ID,Customer_Name,Recency_Days,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Total_Score,Customer_Segment
CUST00050,Aditya Gupta,127.0,10,171235.6,1,2,2,5,Lost / Low Value
CUST01834,Arjun Mehta,143.0,11,170720.71,1,2,2,5,Lost / Low Value
CUST00880,Rahul Singh,97.0,9,169716.42,2,1,2,5,Lost / Low Value
CUST02688,Rohan Joshi,230.0,10,169530.01,1,2,2,5,Lost / Low Value
CUST01021,Vivaan Sharma,154.0,11,169493.31,1,2,2,5,Lost / Low Value
CUST02884,Aditya Mhaske,138.0,11,169474.5,1,2,2,5,Lost / Low Value
CUST05723,Aarav Patil,130.0,11,168493.14,1,2,2,5,Lost / Low Value
CUST05994,Karan Gupta,200.0,10,168392.21,1,2,2,5,Lost / Low Value
CUST03702,Aditya Verma,75.0,8,167781.4,2,1,2,5,Lost / Low Value
CUST02645,Arjun Gupta,92.0,9,167717.4,2,1,2,5,Lost / Low Value
CUST03551,Pooja Patil,164.0,10,167188.86,1,2,2,5,Lost / Low Value
CUST04697,Amit Verma,91.0,6,167153.8,2,1,2,5,Lost / Low Value
CUST01401,Rohan Mehta,259.0,11,167117.94,1,2,2,5,Lost / Low Value
CUST01454,Rahul Mhaske,90.0,8,166824.82,2,1,2,5,Lost / Low Value
CUST05214,Aditya Sharma,217.0,11,166805.32,1,2,2,5,Lost / Low Value
CUST00923,Meera Singh,94.0,9,166646.3,2,1,2,5,Lost / Low Value
CUST03545,Arjun Mehta,135.0,11,165937.15,1,2,2,5,Lost / Low Value
CUST04157,Rahul Joshi,89.0,8,165867.86,2,1,2,5,Lost / Low Value
CUST00684,Kavya Verma,82.0,9,165702.71,2,1,2,5,Lost / Low Value
CUST02964,Rahul Joshi,249.0,11,165679.99,1,2,2,5,Lost / Low Value
CUST00452,Arjun Singh,188.0,11,165462.36,1,2,2,5,Lost / Low Value
CUST05226,Sneha Nair,184.0,11,165395.97,1,2,2,5,Lost / Low Value
CUST03320,Rohan Gupta,84.0,9,164017.23,2,1,2,5,Lost / Low Value
CUST00058,Arjun Singh,88.0,9,163943.7,2,1,2,5,Lost / Low Value
CUST03725,Meera Sharma,163.0,10,163432.4,1,2,2,5,Lost / Low Value
CUST01262,Vivaan Kumar,211.0,10,162687.64,1,2,2,5,Lost / Low Value
CUST03970,Kavya Joshi,78.0,9,162639.64,2,1,2,5,Lost / Low Value
CUST02798,Aarav Verma,161.0,10,162405.35,1,2,2,5,Lost / Low Value
CUST05293,Pooja Nair,144.0,11,161771.74,1,2,2,5,Lost / Low Value
CUST03298,Ananya Gupta,98.0,8,161740.37,2,1,2,5,Lost / Low Value
CUST02619,Kavya Patil,232.0,10,161533.96,1,2,2,5,Lost / Low Value
CUST05370,Amit Kumar,118.0,9,161456.33,2,1,2,5,Lost / Low Value
CUST02907,Priya Gupta,97.0,9,161309.11,2,1,2,5,Lost / Low Value
CUST00811,Rohan Mehta,91.0,9,161061.88,2,1,2,5,Lost / Low Value
CUST01300,Arjun Joshi,83.0,9,160794.04,2,1,2,5,Lost / Low Value
CUST03443,Priya Mehta,82.0,9,160658.87,2,1,2,5,Lost / Low Value
CUST01828,Meera Mhaske,137.0,10,160478.23,1,2,2,5,Lost / Low Value
CUST00092,Vivaan Verma,239.0,11,160347.7,1,2,2,5,Lost / Low Value
CUST05986,Aditya Patil,238.0,10,160329.91,1,2,2,5,Lost / Low Value
CUST00076,Rahul Deshmukh,89.0,9,160085.73,2,1,2,5,Lost / Low Value
CUST03193,Vivaan Sharma,162.0,10,159779.01,1,2,2,5,Lost / Low Value
CUST00514,Meera Nair,84.0,8,159659.36,2,1,2,5,Lost / Low Value
CUST04136,Meera Mehta,135.0,10,159440.49,1,2,2,5,Lost / Low Value
CUST03683,Neha Verma,192.0,11,159418.2,1,2,2,5,Lost / Low Value
CUST05290,Pooja Kumar,260.0,11,159350.9,1,2,2,5,Lost / Low Value
CUST00185,Vivaan Patil,163.0,10,159132.72,1,2,2,5,Lost / Low Value
CUST05621,Priya Patil,67.0,8,159042.94,2,1,2,5,Lost / Low Value
CUST00868,Kavya Sharma,95.0,4,158958.48,2,1,2,5,Lost / Low Value
CUST00426,Priya Nair,125.0,10,158536.37,1,2,2,5,Lost / Low Value
CUST01813,Aarav Singh,375.0,11,158093.1,1,2,2,5,Lost / Low Value
CUST04613,Pooja Sharma,126.0,10,157677.26,1,2,2,5,Lost / Low Value
CUST04413,Neha Sharma,169.0,10,157434.04,1,2,2,5,Lost / Low Value
CUST03509,Sneha Patil,182.0,10,157334.75,1,2,2,5,Lost / Low Value
CUST02382,Kavya Nair,100.0,7,157248.02,2,1,2,5,Lost / Low Value
CUST02123,Meera Mehta,110.0,8,156961.25,2,1,2,5,Lost / Low Value
CUST01254,Aarav Deshmukh,282.0,10,156850.8,1,2,2,5,Lost / Low Value
CUST03752,Karan Mehta,85.0,8,156554.71,2,1,2,5,Lost / Low Value
CUST00611,Aarav Singh,124.0,11,156289.76,1,2,2,5,Lost / Low Value
CUST02525,Meera Kumar,315.0,10,156060.34,1,2,2,5,Lost / Low Value
CUST03651,Ananya Verma,150.0,10,156004.9,1,2,2,5,Lost / Low Value
CUST04812,Arjun Mehta,196.0,10,155870.79,1,2,2,5,Lost / Low Value
CUST00826,Kavya Gupta,89.0,9,155770.46,2,1,2,5,Lost / Low Value
CUST01632,Rohan Mhaske,178.0,10,155542.16,1,2,2,5,Lost / Low Value
CUST03406,Karan Sharma,221.0,10,155254.9,1,2,2,5,Lost / Low Value
CUST05721,Rohan Shah,148.0,10,154594.04,1,2,2,5,Lost / Low Value
CUST05827,Karan Mhaske,154.0,11,154201.33,1,2,2,5,Lost / Low Value
CUST04374,Meera Shah,198.0,11,154030.08,1,2,2,5,Lost / Low Value
CUST01150,Isha Sharma,173.0,10,154021.84,1,2,2,5,Lost / Low Value
CUST01819,Aditya Nair,215.0,10,153973.93,1,2,2,5,Lost / Low Value
CUST01821,Aditya Patil,144.0,11,153948.32,1,2,2,5,Lost / Low Value
CUST05676,Priya Mhaske,215.0,10,153757.58,1,2,2,5,Lost / Low Value
CUST05227,Karan Patil,195.0,11,153509.87,1,2,2,5,Lost / Low Value
CUST05427,Amit Verma,79.0,8,152936.88,2,1,2,5,Lost / Low Value
CUST04895,Isha Mehta,73.0,8,152884.21,2,1,2,5,Lost / Low Value
CUST00142,Aditya Nair,260.0,11,152744.63,1,2,2,5,Lost / Low Value
CUST04998,Vivaan Deshmukh,135.0,11,152617.8,1,2,2,5,Lost / Low Value
CUST00170,Ananya Kumar,321.0,11,151981.35,1,2,2,5,Lost / Low Value
CUST03831,Pooja Joshi,135.0,10,151940.02,1,2,2,5,Lost / Low Value
CUST05779,Amit Patil,122.0,10,151569.18,1,2,2,5,Lost / Low Value
CUST02811,Rahul Verma,138.0,10,150805.54,1,2,2,5,Lost / Low Value
CUST02181,Rohan Patil,93.0,9,150637.56,2,1,2,5,Lost / Low Value
CUST03926,Ananya Gupta,90.0,10,149799.98,2,2,1,5,Lost / Low Value
CUST05798,Sneha Kumar,110.0,10,149771.77,2,2,1,5,Lost / Low Value
CUST00018,Vivaan Nair,227.0,12,149285.45,1,3,1,5,Regular Customers
CUST00472,Kavya Nair,128.0,13,149084.89,1,3,1,5,Regular Customers
CUST04461,Rohan Joshi,193.0,13,149064.96,1,3,1,5,Regular Customers
CUST02700,Rohan Deshmukh,157.0,13,149015.65,1,3,1,5,Regular Customers
CUST05577,Meera Mhaske,101.0,11,148581.16,2,2,1,5,Lost / Low Value
CUST01316,Ananya Patil,74.0,11,148068.75,2,2,1,5,Lost / Low Value
CUST03208,Rahul Verma,137.0,13,148001.87,1,3,1,5,Regular Customers
CUST00858,Aarav Mehta,108.0,11,147938.76,2,2,1,5,Lost / Low Value
CUST01673,Neha Singh,46.0,8,147698.28,3,1,1,5,Regular Customers
CUST02300,Arjun Patil,79.0,11,147649.27,2,2,1,5,Lost / Low Value
CUST03484,Aditya Gupta,82.0,10,147200.45,2,2,1,5,Lost / Low Value
CUST01372,Pooja Singh,59.0,9,147147.37,3,1,1,5,Regular Customers
CUST04780,Aditya Joshi,93.0,10,147097.4,2,2,1,5,Lost / Low Value
CUST03340,Kavya Mehta,202.0,12,146677.66,1,3,1,5,Regular Customers
CUST02744,Ananya Nair,83.0,10,146510.79,2,2,1,5,Lost / Low Value
CUST00312,Kavya Gupta,76.0,11,146425.24,2,2,1,5,Lost / Low Value
CUST03182,Aditya Joshi,55.0,9,146212.17,3,1,1,5,Regular Customers
CUST00343,Ananya Joshi,240.0,13,145969.2,1,3,1,5,Regular Customers
CUST03823,Neha Singh,71.0,10,145841.85,2,2,1,5,Lost / Low Value
CUST05298,Isha Singh,74.0,11,145687.71,2,2,1,5,Lost / Low Value
CUST00136,Aarav Singh,168.0,12,145540.14,1,3,1,5,Regular Customers
CUST02845,Neha Joshi,103.0,11,145185.58,2,2,1,5,Lost / Low Value
CUST05275,Amit Sharma,94.0,10,145164.67,2,2,1,5,Lost / Low Value
CUST00567,Karan Mehta,78.0,11,145058.97,2,2,1,5,Lost / Low Value
CUST01416,Pooja Deshmukh,245.0,13,144851.55,1,3,1,5,Regular Customers
CUST04330,Kavya Patil,63.0,9,144661.13,3,1,1,5,Regular Customers
CUST05736,Kavya Verma,75.0,11,144615.26,2,2,1,5,Lost / Low Value
CUST04488,Vivaan Joshi,54.0,8,144155.74,3,1,1,5,Regular Customers
CUST03474,Aarav Deshmukh,55.0,7,144149.63,3,1,1,5,Regular Customers
CUST04445,Pooja Shah,63.0,6,143096.75,3,1,1,5,Regular Customers
CUST01850,Aarav Mhaske,39.0,8,142286.66,3,1,1,5,Regular Customers
CUST03267,Kavya Nair,80.0,11,142263.17,2,2,1,5,Lost / Low Value
CUST04009,Aarav Joshi,71.0,10,142139.26,2,2,1,5,Lost / Low Value
CUST01130,Arjun Sharma,50.0,9,141749.09,3,1,1,5,Regular Customers
CUST03065,Rohan Singh,76.0,10,141445.59,2,2,1,5,Lost / Low Value
CUST01514,Sneha Joshi,109.0,11,141194.55,2,2,1,5,Lost / Low Value
CUST03517,Ananya Joshi,57.0,9,140939.1,3,1,1,5,Regular Customers
CUST04581,Karan Sharma,99.0,11,140711.49,2,2,1,5,Lost / Low Value
CUST01462,Karan Nair,93.0,11,140607.07,2,2,1,5,Lost / Low Value
CUST00433,Arjun Kumar,61.0,8,140153.77,3,1,1,5,Regular Customers
CUST01893,Meera Nair,110.0,11,140097.27,2,2,1,5,Lost / Low Value
CUST03922,Aditya Joshi,69.0,11,140020.65,2,2,1,5,Lost / Low Value
CUST03883,Arjun Singh,77.0,11,139377.35,2,2,1,5,Lost / Low Value
CUST00817,Sneha Joshi,77.0,11,138839.84,2,2,1,5,Lost / Low Value
CUST01810,Priya Singh,77.0,11,138471.94,2,2,1,5,Lost / Low Value
CUST03921,Kavya Mehta,93.0,11,138214.52,2,2,1,5,Lost / Low Value
CUST04070,Pooja Kumar,81.0,10,137973.95,2,2,1,5,Lost / Low Value
CUST05090,Rohan Joshi,75.0,10,137758.81,2,2,1,5,Lost / Low Value
CUST01361,Aarav Mehta,55.0,9,137620.77,3,1,1,5,Regular Customers
CUST02927,Meera Verma,89.0,10,137611.71,2,2,1,5,Lost / Low Value
CUST00593,Amit Kumar,49.0,9,137459.64,3,1,1,5,Regular Customers
CUST04193,Arjun Patil,194.0,13,137156.31,1,3,1,5,Regular Customers
CUST00834,Arjun Shah,85.0,11,136868.99,2,2,1,5,Lost / Low Value
CUST01684,Vivaan Shah,205.0,13,136773.49,1,3,1,5,Regular Customers
CUST04293,Rohan Deshmukh,86.0,10,136577.16,2,2,1,5,Lost / Low Value
CUST03220,Aarav Nair,83.0,11,136152.39,2,2,1,5,Lost / Low Value
CUST03670,Rohan Nair,78.0,10,135952.97,2,2,1,5,Lost / Low Value
CUST03047,Karan Deshmukh,82.0,11,135851.86,2,2,1,5,Lost / Low Value
CUST05711,Meera Gupta,44.0,9,135375.91,3,1,1,5,Regular Customers
CUST03861,Aditya Verma,102.0,10,135374.15,2,2,1,5,Lost / Low Value
CUST05322,Meera Shah,107.0,10,135329.45,2,2,1,5,Lost / Low Value
CUST01261,Arjun Sharma,44.0,8,135226.32,3,1,1,5,Regular Customers
CUST04957,Karan Gupta,96.0,10,134491.2,2,2,1,5,Lost / Low Value
CUST03469,Priya Sharma,71.0,11,134380.09,2,2,1,5,Lost / Low Value
CUST05525,Aditya Mhaske,43.0,9,134293.44,3,1,1,5,Regular Customers
CUST00507,Priya Verma,39.0,8,134121.56,3,1,1,5,Regular Customers
CUST00812,Aditya Kumar,62.0,8,133883.03,3,1,1,5,Regular Customers
CUST00376,Priya Joshi,85.0,11,133779.5,2,2,1,5,Lost / Low Value
CUST04168,Sneha Nair,50.0,8,132958.43,3,1,1,5,Regular Customers
CUST00511,Neha Gupta,66.0,9,132122.92,3,1,1,5,Regular Customers
CUST05115,Priya Sharma,96.0,10,131867.21,2,2,1,5,Lost / Low Value
CUST00504,Neha Verma,82.0,11,131064.68,2,2,1,5,Lost / Low Value
CUST02248,Kavya Gupta,101.0,11,130815.8,2,2,1,5,Lost / Low Value
CUST05954,Arjun Patil,99.0,11,130552.76,2,2,1,5,Lost / Low Value
CUST00631,Rahul Patil,83.0,11,130476.23,2,2,1,5,Lost / Low Value
CUST01949,Priya Patil,85.0,10,130297.94,2,2,1,5,Lost / Low Value
CUST05437,Aditya Joshi,103.0,11,130184.35,2,2,1,5,Lost / Low Value
CUST01338,Rahul Nair,61.0,9,130136.22,3,1,1,5,Regular Customers
CUST02830,Neha Nair,102.0,11,130115.25,2,2,1,5,Lost / Low Value
CUST01111,Meera Joshi,128.0,12,129303.68,1,3,1,5,Regular Customers
CUST03603,Meera Nair,53.0,8,129254.39,3,1,1,5,Regular Customers
CUST02495,Ananya Verma,53.0,9,129155.56,3,1,1,5,Regular Customers
CUST02299,Isha Nair,97.0,11,128921.32,2,2,1,5,Lost / Low Value
CUST00144,Pooja Joshi,51.0,9,128647.74,3,1,1,5,Regular Customers
CUST02260,Isha Sharma,79.0,10,128510.08,2,2,1,5,Lost / Low Value
CUST04137,Isha Deshmukh,159.0,12,128425.68,1,3,1,5,Regular Customers
CUST02535,Pooja Patil,110.0,10,128284.55,2,2,1,5,Lost / Low Value
CUST01190,Sneha Kumar,43.0,7,128245.48,3,1,1,5,Regular Customers
CUST01466,Karan Kumar,60.0,8,127975.16,3,1,1,5,Regular Customers
CUST02095,Ananya Mhaske,114.0,11,127953.42,2,2,1,5,Lost / Low Value
CUST05752,Rahul Deshmukh,182.0,12,127887.28,1,3,1,5,Regular Customers
CUST03377,Arjun Shah,72.0,11,127637.52,2,2,1,5,Lost / Low Value
CUST04516,Priya Singh,45.0,9,127201.43,3,1,1,5,Regular Customers
CUST02418,Aditya Joshi,82.0,10,127041.55,2,2,1,5,Lost / Low Value
CUST01838,Ananya Deshmukh,66.0,8,127039.99,3,1,1,5,Regular Customers
CUST00148,Sneha Shah,84.0,11,126875.66,2,2,1,5,Lost / Low Value
CUST02473,Pooja Verma,77.0,10,126793.07,2,2,1,5,Lost / Low Value
CUST01799,Neha Shah,69.0,10,126511.38,2,2,1,5,Lost / Low Value
CUST05475,Amit Mehta,188.0,12,126472.63,1,3,1,5,Regular Customers
CUST02554,Meera Patil,62.0,9,125754.49,3,1,1,5,Regular Customers
CUST00792,Amit Shah,37.0,6,125536.5,3,1,1,5,Regular Customers
CUST01696,Priya Mehta,38.0,9,125364.36,3,1,1,5,Regular Customers
CUST03430,Karan Mehta,73.0,11,124242.24,2,2,1,5,Lost / Low Value
CUST00729,Sneha Patil,47.0,9,123749.75,3,1,1,5,Regular Customers
CUST01182,Rohan Verma,304.0,13,123636.6,1,3,1,5,Regular Customers
CUST01889,Vivaan Mehta,50.0,8,123576.32,3,1,1,5,Regular Customers
CUST04604,Aditya Patil,43.0,9,123234.47,3,1,1,5,Regular Customers
CUST04341,Pooja Gupta,46.0,5,122609.28,3,1,1,5,Regular Customers
CUST02837,Kavya Mehta,42.0,9,122275.36,3,1,1,5,Regular Customers
CUST00218,Priya Verma,116.0,11,121293.55,2,2,1,5,Lost / Low Value
CUST05642,Priya Patil,113.0,10,120877.61,2,2,1,5,Lost / Low Value
CUST04408,Neha Joshi,93.0,11,120239.71,2,2,1,5,Lost / Low Value
CUST00078,Pooja Nair,112.0,11,120114.95,2,2,1,5,Lost / Low Value
CUST05896,Pooja Mhaske,50.0,9,119717.45,3,1,1,5,Regular Customers
CUST03119,Aarav Verma,303.0,12,118718.56,1,3,1,5,Regular Customers
CUST04403,Vivaan Joshi,161.0,12,117876.67,1,3,1,5,Regular Customers
CUST04666,Neha Mhaske,60.0,9,117369.05,3,1,1,5,Regular Customers
CUST02326,Pooja Mehta,38.0,7,117069.92,3,1,1,5,Regular Customers
CUST02100,Karan Mehta,159.0,12,117004.34,1,3,1,5,Regular Customers
CUST01451,Meera Mehta,42.0,9,116990.02,3,1,1,5,Regular Customers
CUST04007,Karan Mehta,115.0,10,116609.93,2,2,1,5,Lost / Low Value
CUST01147,Meera Deshmukh,69.0,11,115140.59,2,2,1,5,Lost / Low Value
CUST00406,Arjun Joshi,64.0,8,114766.56,3,1,1,5,Regular Customers
CUST05007,Rohan Kumar,49.0,8,114697.24,3,1,1,5,Regular Customers
CUST00659,Aarav Verma,40.0,9,114636.79,3,1,1,5,Regular Customers
CUST00191,Aarav Mhaske,96.0,10,114341.72,2,2,1,5,Lost / Low Value
CUST01803,Arjun Shah,49.0,9,113471.43,3,1,1,5,Regular Customers
CUST05292,Aarav Mhaske,53.0,8,113443.04,3,1,1,5,Regular Customers
CUST01330,Aditya Singh,119.0,10,113405.3,2,2,1,5,Lost / Low Value
CUST04132,Priya Nair,40.0,8,112208.21,3,1,1,5,Regular Customers
CUST04428,Rohan Singh,88.0,11,112171.19,2,2,1,5,Lost / Low Value
CUST02621,Meera Sharma,47.0,5,110555.48,3,1,1,5,Regular Customers
CUST04683,Rahul Kumar,50.0,9,110396.17,3,1,1,5,Regular Customers
CUST04639,Isha Singh,39.0,7,109774.74,3,1,1,5,Regular Customers
CUST01388,Sneha Mehta,269.0,12,109769.1,1,3,1,5,Regular Customers
CUST02643,Karan Mehta,44.0,8,108589.19,3,1,1,5,Regular Customers
CUST05957,Priya Mhaske,165.0,13,108410.33,1,3,1,5,Regular Customers
CUST01649,Ananya Singh,45.0,7,108256.38,3,1,1,5,Regular Customers
CUST01891,Pooja Mhaske,83.0,11,108048.33,2,2,1,5,Lost / Low Value
CUST02111,Ananya Nair,62.0,9,107739.68,3,1,1,5,Regular Customers
CUST00852,Isha Sharma,64.0,9,106346.3,3,1,1,5,Regular Customers
CUST02699,Priya Sharma,97.0,11,106238.35,2,2,1,5,Lost / Low Value
CUST01478,Kavya Deshmukh,130.0,12,104913.85,1,3,1,5,Regular Customers
CUST03649,Rahul Patil,53.0,6,104908.07,3,1,1,5,Regular Customers
CUST01263,Rohan Deshmukh,54.0,8,104797.75,3,1,1,5,Regular Customers
CUST00143,Pooja Deshmukh,56.0,6,104647.02,3,1,1,5,Regular Customers
CUST01930,Rohan Nair,42.0,8,104636.04,3,1,1,5,Regular Customers
CUST00202,Isha Verma,65.0,9,104588.39,3,1,1,5,Regular Customers
CUST05478,Amit Verma,85.0,10,104563.17,2,2,1,5,Lost / Low Value
CUST04909,Aditya Deshmukh,63.0,7,104116.16,3,1,1,5,Regular Customers
CUST00254,Amit Nair,80.0,10,103319.73,2,2,1,5,Lost / Low Value
CUST02375,Rahul Joshi,130.0,12,102703.03,1,3,1,5,Regular Customers
CUST00407,Pooja Gupta,56.0,9,102272.57,3,1,1,5,Regular Customers
CUST02708,Isha Kumar,73.0,11,102101.31,2,2,1,5,Lost / Low Value
CUST00476,Sneha Nair,63.0,8,101616.08,3,1,1,5,Regular Customers
CUST00830,Amit Mehta,177.0,12,100068.97,1,3,1,5,Regular Customers
CUST01816,Priya Joshi,37.0,9,100013.25,3,1,1,5,Regular Customers
CUST03528,Rahul Kumar,232.0,12,99515.38,1,3,1,5,Regular Customers
CUST05224,Vivaan Nair,37.0,7,99463.46,3,1,1,5,Regular Customers
CUST05615,Neha Kumar,65.0,8,99310.61,3,1,1,5,Regular Customers
CUST02546,Priya Singh,67.0,11,98081.03,2,2,1,5,Lost / Low Value
CUST02739,Meera Deshmukh,37.0,9,97745.36,3,1,1,5,Regular Customers
CUST05246,Vivaan Mhaske,37.0,8,97323.37,3,1,1,5,Regular Customers
CUST03853,Aarav Mhaske,119.0,11,96661.8,2,2,1,5,Lost / Low Value
CUST02636,Aarav Patil,77.0,11,95751.51,2,2,1,5,Lost / Low Value
CUST05505,Vivaan Patil,62.0,7,95273.59,3,1,1,5,Regular Customers
CUST01935,Vivaan Shah,149.0,12,95017.4,1,3,1,5,Regular Customers
CUST02194,Rahul Sharma,53.0,7,94542.21,3,1,1,5,Regular Customers
CUST01995,Priya Singh,96.0,10,92531.25,2,2,1,5,Lost / Low Value
CUST01164,Neha Verma,41.0,9,91905.79,3,1,1,5,Regular Customers
CUST02905,Aditya Sharma,113.0,10,91616.94,2,2,1,5,Lost / Low Value
CUST03104,Pooja Gupta,58.0,8,91338.39,3,1,1,5,Regular Customers
CUST05094,Arjun Nair,51.0,8,91063.67,3,1,1,5,Regular Customers
CUST05964,Karan Deshmukh,62.0,9,90111.56,3,1,1,5,Regular Customers
CUST02988,Karan Verma,52.0,8,89677.2,3,1,1,5,Regular Customers
CUST01931,Meera Mehta,66.0,7,89237.1,3,1,1,5,Regular Customers
CUST02077,Priya Sharma,74.0,10,89138.43,2,2,1,5,Lost / Low Value
CUST05943,Kavya Shah,62.0,6,88290.96,3,1,1,5,Regular Customers
CUST02500,Aditya Singh,63.0,6,87857.79,3,1,1,5,Regular Customers
CUST01102,Vivaan Mhaske,82.0,10,87506.18,2,2,1,5,Lost / Low Value
CUST00685,Karan Gupta,102.0,10,84580.15,2,2,1,5,Lost / Low Value
CUST05520,Aarav Sharma,59.0,5,82277.05,3,1,1,5,Regular Customers
CUST00518,Ananya Shah,42.0,8,81750.64,3,1,1,5,Regular Customers
CUST04592,Karan Shah,65.0,6,81644.6,3,1,1,5,Regular Customers
CUST02899,Rohan Mehta,61.0,7,80728.1,3,1,1,5,Regular Customers
CUST02433,Isha Mhaske,49.0,6,76234.56,3,1,1,5,Regular Customers
CUST01732,Arjun Mehta,40.0,7,73567.95,3,1,1,5,Regular Customers
CUST04779,Arjun Verma,44.0,6,72783.28,3,1,1,5,Regular Customers
CUST01028,Meera Nair,61.0,5,67899.2,3,1,1,5,Regular Customers
CUST01497,Ananya Deshmukh,65.0,5,67698.92,3,1,1,5,Regular Customers
CUST00509,Aarav Gupta,41.0,7,65448.93,3,1,1,5,Regular Customers
CUST00119,Rahul Mhaske,42.0,6,65135.09,3,1,1,5,Regular Customers
CUST05361,Priya Nair,52.0,9,64611.34,3,1,1,5,Regular Customers
CUST05610,Pooja Mhaske,42.0,7,64508.07,3,1,1,5,Regular Customers
CUST05091,Sneha Kumar,38.0,6,64022.38,3,1,1,5,Regular Customers
CUST05667,Aditya Deshmukh,40.0,5,61782.68,3,1,1,5,Regular Customers
CUST02376,Isha Joshi,37.0,8,60998.41,3,1,1,5,Regular Customers
CUST04122,Sneha Singh,37.0,5,59979.6,3,1,1,5,Regular Customers
CUST01547,Priya Mehta,49.0,5,59490.5,3,1,1,5,Regular Customers
CUST03555,Aarav Mhaske,54.0,7,58964.01,3,1,1,5,Regular Customers
CUST00157,Ananya Mehta,50.0,5,58561.1,3,1,1,5,Regular Customers
CUST02761,Amit Patil,48.0,7,56560.36,3,1,1,5,Regular Customers
CUST04651,Karan Patil,48.0,8,53124.55,3,1,1,5,Regular Customers
CUST01498,Pooja Shah,40.0,7,52967.61,3,1,1,5,Regular Customers
CUST01457,Sneha Nair,60.0,7,51879.1,3,1,1,5,Regular Customers
CUST02389,Sneha Gupta,43.0,4,51206.51,3,1,1,5,Regular Customers
CUST03198,Isha Gupta,54.0,5,50455.27,3,1,1,5,Regular Customers
CUST03648,Neha Mhaske,40.0,5,43220.47,3,1,1,5,Regular Customers
CUST04713,Pooja Nair,65.0,6,37533.67,3,1,1,5,Regular Customers
CUST02732,Neha Joshi,42.0,7,31041.34,3,1,1,5,Regular Customers
CUST01391,Aarav Gupta,60.0,3,18419.3,3,1,1,5,Regular Customers
CUST01774,Meera Singh,385.0,4,195856.39,1,1,2,4,Lost / Low Value
CUST03798,Karan Patil,126.0,9,195428.34,1,1,2,4,Lost / Low Value
CUST05777,Sneha Joshi,212.0,7,193991.43,1,1,2,4,Lost / Low Value
CUST04271,Aditya Mehta,170.0,8,193630.71,1,1,2,4,Lost / Low Value
CUST03641,Priya Kumar,160.0,9,192295.01,1,1,2,4,Lost / Low Value
CUST02679,Meera Verma,252.0,8,192153.4,1,1,2,4,Lost / Low Value
CUST04386,Isha Nair,121.0,7,190231.59,1,1,2,4,Lost / Low Value
CUST04756,Neha Kumar,238.0,8,189258.75,1,1,2,4,Lost / Low Value
CUST01224,Aarav Joshi,250.0,7,189036.49,1,1,2,4,Lost / Low Value
CUST00994,Neha Joshi,242.0,9,188345.62,1,1,2,4,Lost / Low Value
CUST03520,Aarav Kumar,147.0,8,188087.85,1,1,2,4,Lost / Low Value
CUST00692,Rohan Gupta,141.0,9,187575.97,1,1,2,4,Lost / Low Value
CUST02623,Isha Verma,157.0,9,186963.5,1,1,2,4,Lost / Low Value
CUST05400,Vivaan Patil,127.0,9,185810.58,1,1,2,4,Lost / Low Value
CUST03956,Karan Mhaske,221.0,9,184800.56,1,1,2,4,Lost / Low Value
CUST00985,Meera Joshi,177.0,8,184672.65,1,1,2,4,Lost / Low Value
CUST03935,Aditya Kumar,180.0,9,184341.51,1,1,2,4,Lost / Low Value
CUST05340,Rahul Gupta,169.0,9,183985.64,1,1,2,4,Lost / Low Value
CUST00337,Vivaan Gupta,202.0,8,183238.69,1,1,2,4,Lost / Low Value
CUST04405,Meera Gupta,233.0,8,182925.09,1,1,2,4,Lost / Low Value
CUST05193,Arjun Patil,150.0,7,182656.35,1,1,2,4,Lost / Low Value
CUST00557,Neha Gupta,227.0,9,182481.22,1,1,2,4,Lost / Low Value
CUST02589,Meera Shah,223.0,8,182105.2,1,1,2,4,Lost / Low Value
CUST04819,Meera Kumar,149.0,9,182020.42,1,1,2,4,Lost / Low Value
CUST04119,Arjun Patil,228.0,8,181444.0,1,1,2,4,Lost / Low Value
CUST00308,Rahul Patil,140.0,8,181046.04,1,1,2,4,Lost / Low Value
CUST01522,Pooja Gupta,364.0,9,180264.0,1,1,2,4,Lost / Low Value
CUST00307,Amit Sharma,254.0,8,180050.5,1,1,2,4,Lost / Low Value
CUST05811,Aarav Kumar,120.0,8,179786.61,1,1,2,4,Lost / Low Value
CUST00986,Neha Singh,137.0,9,178712.53,1,1,2,4,Lost / Low Value
CUST01757,Arjun Joshi,239.0,9,178281.12,1,1,2,4,Lost / Low Value
CUST00172,Amit Verma,136.0,9,178138.52,1,1,2,4,Lost / Low Value
CUST01212,Aditya Mhaske,157.0,9,178029.82,1,1,2,4,Lost / Low Value
CUST04197,Rohan Nair,152.0,8,177699.23,1,1,2,4,Lost / Low Value
CUST04777,Karan Mehta,336.0,8,177381.94,1,1,2,4,Lost / Low Value
CUST02466,Kavya Joshi,228.0,8,177265.52,1,1,2,4,Lost / Low Value
CUST00571,Rohan Gupta,163.0,9,177135.97,1,1,2,4,Lost / Low Value
CUST00599,Kavya Joshi,181.0,8,177132.56,1,1,2,4,Lost / Low Value
CUST04524,Amit Mhaske,179.0,8,176882.32,1,1,2,4,Lost / Low Value
CUST05330,Arjun Mhaske,127.0,9,175450.04,1,1,2,4,Lost / Low Value
